_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G
0.155635 0.114876 -0.105004 132.4 "Gaia DR2 3026527766886066816" 112.63324664986 0.1323 -18.64697146073 0.1733 1635721458409799680 3026527766886066816 825261490 2015.5 0.2152 0.2336 0.9210 -4.802 0.279 3.340 0.352 -0.2406 0.0185 -0.4495 -0.0601 0.0942 -0.0412 -0.4271 0.2268 -0.1542 -0.2559 419 0 417 2 1.4963 455.75 0.249 0.32 31 0 0.3552 1.4494 0.0332 0.084 48 14 0.33408 0 50 0 429 583 1.051 554.495 18.7742658966412 0.002659740970527023 46 203.2 4.29 47.369 19.5816 0.0229 46 608.3 4.124 147.498 17.8016 0.0074 1.392 0 1.7799852766457676 0.8073248606352195 0.9726 "" "" 0 "" "" "" NOT_AVAILABLE 233.90359173702 -0.15140420530 118.37093620855 -39.88304908103 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.63326846900 4.3280 -18.64698583960 5.4563 0.024189590015940846 0.023117448814648812
0.159581 0.104839 -0.120312 138.9 "Gaia DR2 3026527736830892544" 112.62266328334 0.0329 -18.66228605030 0.0384 1635721458409799680 3026527736830892544 906614447 2015.5 0.2254 0.0600 3.7556 -1.046 0.067 1.459 0.076 -0.3422 0.1404 -0.3919 -0.0681 -0.0376 -0.0283 -0.2384 0.3135 -0.3061 -0.3278 377 0 375 2 -2.0635 316.06 0.000 0 31 0 7.1667 1.5157 0.0080 0.073 43 14 0.081234 0 45 0 388 6321 2.727 2317.566 16.186435524180595 0.0018599649975340042 43 2780 9.646 288.144 16.7414 0.0038 43 5227 8.492 615.510 15.4663 0.0018 1.267 0 1.2751754545804577 0.5550086801554848 0.7201 "" "" 0 "" "" "" NOT_AVAILABLE 233.91220757227 -0.16755513430 118.36211117124 -39.90005604473 100001 4790.81 4665.58 5038.33 "" "" "" "" "" "" "" "" "" "" "" "" "" 112.62266803800 1.0442 -18.66229233400 1.1792 0.004783250183517419 0.00442914777408896
0.155880 0.108851 -0.111579 135.7 "Gaia DR2 3026527766889408128" 112.62689245810 0.2328 -18.65355013123 0.2962 1635721458409799680 3026527766889408128 683047112 2015.5 0.5934 0.4564 1.3002 -2.566 0.507 2.764 0.654 -0.2461 0.0017 -0.3375 -0.1591 0.2576 -0.1325 -0.1422 0.0987 0.0131 -0.3693 398 0 397 1 -0.9552 365.22 0.000 0 31 0 0.1153 1.4566 0.0599 0.081 45 12 0.61548 0 47 0 408 273.5 0.8553 319.750 19.596125768562832 0.003843232977590016 44 108.6 4.374 24.835 20.2615 0.0437 46 273.9 4.873 56.202 18.6681 0.0193 1.399 0 1.5934074659705715 0.6653998100470524 0.9279 "" "" 0 "" "" "" NOT_AVAILABLE 233.90646988247 -0.15984469882 118.36495783717 -39.89069646515 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.62690411600 7.8634 -18.65356203270 10.1415 0.04785459727532395 0.04390922813835687
0.160219 0.104909 -0.121095 139.1 "Gaia DR2 3026527736822048256" 112.62273835677 0.1731 -18.66306875756 0.2297 1635721458409799680 3026527736822048256 1165818623 2015.5 0.5488 0.3278 1.6740 -3.471 0.361 2.436 0.470 -0.3073 0.1143 -0.3242 -0.1228 -0.0218 -0.1094 -0.2938 0.2510 -0.1438 -0.3112 386 0 385 1 0.4541 391.98 0.000 0 31 0 0.2203 1.4186 0.0435 0.052 44 14 0.44198 0 46 0 399 418.3 1.02 410.275 19.13475823762403 0.003200533153452625 31 210 5.57 37.705 19.5458 0.0288 33 499.6 6.297 79.346 18.0153 0.0137 1.697 0 1.530551290159103 0.4110935255411725 1.1194 "" "" 0 "" "" "" NOT_AVAILABLE 233.91292825164 -0.16786868694 118.36240551283 -39.90080883997 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.62275413100 5.5928 -18.66307924490 7.2903 0.031968830518388884 0.029006914578154054
0.133123 0.046153 -0.124866 159.7 "Gaia DR2 3026528247922377728" 112.56072222459 0.1963 -18.66686591553 0.2173 1635721458409799680 3026528247922377728 988647857 2015.5 2.0881 0.3423 6.0993 -1.156 0.415 6.610 0.480 -0.2604 0.0781 -0.3779 -0.1217 0.0417 -0.0851 -0.1325 0.1773 -0.2701 -0.2827 401 0 396 5 5.8634 578.09 1.268 5.2 31 0 0.1617 1.3538 0.0514 0.086 45 13 0.4595 0 47 1 403 416.5 1.254 332.140 19.13944068956569 0.003731728789845511 43 160.4 5.441 29.470 19.8387 0.0368 43 486.3 4.984 97.557 18.0448 0.0111 1.553 0 1.793998934186643 0.699286858446019 1.0946 "" "" 0 "" "" "" NOT_AVAILABLE 233.88804779489 -0.22123042862 118.28833096087 -39.91623459130 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.56072747600 6.4319 -18.66689437660 7.4455 0.03855778368001111 0.037056196086631445
0.132703 0.050745 -0.122618 157.5 "Gaia DR2 3026528046068554880" 112.56556811127 0.0744 -18.66461610369 0.0820 1635721458409799680 3026528046068554880 1338859988 2015.5 0.3971 0.1237 3.2113 -4.829 0.156 0.638 0.166 -0.3991 -0.0868 -0.5314 0.0803 0.1907 0.1331 -0.3459 0.3519 -0.3606 -0.3975 414 0 410 4 1.5288 449.37 0.200 0.8 31 0 1.3870 1.5029 0.0174 0.062 47 14 0.17991 0 48 0 411 1640 1.454 1128.053 17.651224194633915 0.0020411961240031588 46 682.2 6.139 111.142 18.2665 0.0098 44 1419 5.157 275.143 16.8820 0.0039 1.281 0 1.3845971277888545 0.6153169445112532 0.7692 "" "" 0 "" "" "" NOT_AVAILABLE 233.88827786659 -0.21612298123 118.29361321020 -39.91311619701 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.56559005600 2.4160 -18.66461885060 2.5689 0.010796837217130744 0.010077536428603949
0.123108 0.010315 -0.122675 175.2 "Gaia DR2 3026528179202903552" 112.52289433045 0.2553 -18.66468087529 0.2906 1635721458409799680 3026528179202903552 1045050295 2015.5 -0.3449 0.4253 -0.8109 1.024 0.536 4.408 0.610 -0.2400 -0.0175 -0.4255 -0.0489 0.1595 -0.0184 -0.2646 0.1886 -0.2273 -0.2583 406 0 405 1 0.2643 406.85 0.000 0 31 0 0.0913 1.5265 0.0709 0.018 47 14 0.58467 0 49 0 424 228.4 0.7933 287.898 19.791707291619097 0.0041788327595588945 45 86.52 5.137 16.844 20.5086 0.0645 44 236 4.979 47.395 18.8297 0.0229 1.412 0 1.6789301534236323 0.7168888358525862 0.9620 "" "" 0 "" "" "" NOT_AVAILABLE 233.86893156127 -0.25162331329 118.24196955437 -39.92121875270 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.52288967700 8.3170 -18.66469985380 9.4599 0.06844985109529346 0.06460999002929434
0.123884 0.018828 -0.122444 171.3 "Gaia DR2 3026528286578125568" 112.53187987308 0.3672 -18.66444935863 0.3990 1635721458409799680 3026528286578125568 1171491274 2015.5 -0.0751 0.5909 -0.1271 3.042 0.760 3.987 0.808 -0.3693 -0.1196 -0.5283 0.0842 0.2582 0.1370 -0.3586 0.3048 -0.3768 -0.3488 425 0 422 3 2.7616 501.19 1.329 1.5 31 0 0.0517 1.3789 0.0904 0.024 48 13 0.8492 0 50 0 437 175.5 0.784 223.838 20.077769031083253 0.005173790781722085 39 62.04 4.566 13.588 20.8698 0.0799 46 227 4.081 55.634 18.8718 0.0195 1.647 0 1.9979854975099194 0.7920040209811212 1.2059 "" "" 0 "" "" "" NOT_AVAILABLE 233.87281333637 -0.24404330635 118.25278816988 -39.91930023782 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53186604700 11.7868 -18.66446652690 12.5281 0.08228888969108861 0.08008584044657198
0.109261 0.033524 -0.103990 162.1 "Gaia DR2 3026528316641882624" 112.54738771739 0.2123 -18.64599305377 0.2374 1635721458409799680 3026528316641882624 558851996 2015.5 0.5144 0.3427 1.5011 -2.780 0.458 0.117 0.509 -0.2716 -0.0668 -0.3701 -0.1139 0.1279 -0.1158 -0.1248 0.1620 -0.1348 -0.3396 401 0 398 3 0.6867 411.88 0.106 0.023 31 0 0.1413 1.3228 0.0578 0.063 46 13 0.49792 0 47 0 408 308.4 0.8648 356.565 19.46575495907953 0.0035372323048038046 40 108.3 4.647 23.314 20.2644 0.0466 43 333 5.16 64.526 18.4559 0.0168 1.431 0 1.8085080878771862 0.7986729994925774 1.0098 "" "" 0 "" "" "" NOT_AVAILABLE 233.86367230709 -0.22229555968 118.26677799659 -39.89829156402 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54740034900 7.0999 -18.64599355810 7.9007 0.049572984225620564 0.04672532626603201
0.113769 0.035300 -0.108154 161.9 "Gaia DR2 3026528316641887616" 112.54926280891 0.0710 -18.65015659813 0.0809 1635721458409799680 3026528316641887616 391210284 2015.5 0.1466 0.1160 1.2632 -1.985 0.150 2.900 0.164 -0.2655 0.0196 -0.4457 -0.0600 0.0059 -0.0559 -0.2582 0.2347 -0.2244 -0.2688 423 0 420 3 -0.3172 405.27 0.000 0 31 0 1.2210 1.4877 0.0181 0.079 48 14 0.16273 0 49 0 428 1426 1.366 1044.120 17.802872757313345 0.002078800983795109 42 600.1 4.867 123.300 18.4059 0.0088 41 1198 5.638 212.540 17.0656 0.0051 1.261 0 1.340300331833518 0.6030043306293962 0.7373 "" "" 0 "" "" "" NOT_AVAILABLE 233.86817770836 -0.22273516476 118.27012670024 -39.90201873601 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54927182800 2.3188 -18.65016908510 2.5413 0.010450304975260623 0.009155494719534942
0.125947 0.038083 -0.120052 162.4 "Gaia DR2 3026528252226987520" 112.55220261907 0.0209 -18.66205358369 0.0228 1635721458409799680 3026528252226987520 243375227 2015.5 0.4110 0.0356 11.5327 -3.339 0.043 1.357 0.047 -0.2992 0.1067 -0.4224 -0.0783 -0.0063 -0.0404 -0.2095 0.2642 -0.2881 -0.3016 415 0 415 0 -1.9910 354.98 0.000 0 31 0 17.3694 1.5921 0.0053 0.084 47 14 0.054218 0 48 0 419 1.433e+04 4.992 2869.450 15.298087632943496 0.0018393380175086617 9 8274 125.7 65.848 15.5571 0.0165 7 1.158e+04 646.7 17.904 14.6027 0.0606 1.386 0 0.9543757725006063 0.2590105047303144 0.6954 "" "" 0 "" "" "" NOT_AVAILABLE 233.87995178554 -0.22600160241 118.27676960413 -39.91312417717 100001 5343.30 5086.80 5823.33 "" "" "" "" "" "" 200111 2.18 1.83 2.40 3.488 2.782 4.193 112.55221779500 0.6704 -18.66205942580 0.7246 0.0628885019284255 0.016650471614798913
0.121976 0.022610 -0.119862 169.3 "Gaia DR2 3026528286586730496" 112.53587109915 0.1998 -18.66186634749 0.2238 1635721458409799680 3026528286586730496 1098525270 2015.5 -0.5679 0.3302 -1.7201 -1.789 0.421 -0.830 0.475 -0.2390 0.0449 -0.3979 -0.1080 0.0729 -0.0864 -0.1873 0.1672 -0.2050 -0.2667 434 0 431 3 -0.7957 402.55 0.000 0 31 0 0.1436 1.4138 0.0537 0.055 49 14 0.45338 0 50 0 440 307.2 0.8428 364.468 19.469917685740874 0.003480525123579928 42 109.1 3.925 27.796 20.2569 0.0391 45 327.2 4.124 79.327 18.4750 0.0137 1.420 0 1.781904984585296 0.7869204529734404 0.9949 "" "" 0 "" "" "" NOT_AVAILABLE 233.87236171694 -0.23948626608 118.25695069208 -39.91601719114 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53587923000 6.5292 -18.66186277590 7.3588 0.04145540374943852 0.039239382265251956
0.115786 0.022059 -0.113666 169.0 "Gaia DR2 3026528286586729600" 112.53528858271 0.0495 -18.65567023267 0.0562 1635721458409799680 3026528286586729600 404319234 2015.5 0.6486 0.0845 7.6765 -0.251 0.103 12.002 0.118 -0.3734 0.1389 -0.3340 -0.1632 -0.0885 -0.1346 -0.0460 0.2525 -0.2829 -0.3730 434 0 433 1 -0.0708 425.27 0.000 0 31 0 2.7153 1.5376 0.0121 0.055 49 14 0.12104 0 51 1 439 2790 1.741 1602.426 17.074350539235404 0.0019233041954377585 47 1252 4.945 253.159 17.6075 0.0043 45 2241 5.703 392.936 16.3859 0.0028 1.252 0 1.2216703528037236 0.5332120503708175 0.6884 "" "" 0 "" "" "" NOT_AVAILABLE 233.86666075754 -0.23699707824 118.25463991026 -39.91005439138 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53528972500 1.5925 -18.65572190830 1.8279 0.0056213562825098914 0.00490447172281441
0.116620 0.025693 -0.113754 167.3 "Gaia DR2 3026528320946466816" 112.53912429298 0.0198 -18.65575845067 0.0223 1635721458409799680 3026528320946466816 1174873007 2015.5 1.3865 0.0333 41.6299 -5.264 0.041 0.246 0.047 -0.3044 0.0419 -0.4177 -0.1074 0.0337 -0.0843 -0.1429 0.2140 -0.2005 -0.3245 399 354 395 4 4.7699 538.13 0.000 0 31 1 191.3177 1.6581 0.0052 0.053 45 14 0.036557 0 46 1 390 1.387e+05 22.29 6222.355 12.833287129605642 0.0018084376264052174 44 8.161e+04 74 1102.748 13.0721 0.0010 45 8.435e+04 43.55 1936.907 12.4467 0.0006 1.197 0 0.6254332331104901 0.23880764290015044 0.3866 "" "" 0 "" "" "" NOT_AVAILABLE 233.86848216408 -0.23385104349 118.25930605951 -39.90941851475 100001 6861.50 6757.25 6958.25 0.1333 0.0260 0.2463 0.0705 0.0140 0.1366 200111 1.18 1.15 1.22 2.795 2.687 2.903 112.53914821600 0.6427 -18.65575950940 0.7290 0.002617937019260129 0.0024899439013180745
0.120164 0.026652 -0.117171 167.2 "Gaia DR2 3026528286586728960" 112.54013726684 0.0841 -18.65917510556 0.0922 1635721458409799680 3026528286586728960 1511797374 2015.5 0.2585 0.1352 1.9127 -1.615 0.178 2.337 0.195 -0.2850 0.0085 -0.4668 -0.0862 0.1125 -0.0627 -0.1856 0.1800 -0.2137 -0.3090 419 0 419 0 -1.3295 376.28 0.000 0 31 0 0.9615 1.4862 0.0211 0.046 48 14 0.1937 0 49 0 425 1172 1.324 885.314 18.016266220579354 0.002178078371649916 44 481.5 5.469 88.051 18.6448 0.0123 45 1039 5.313 195.571 17.2203 0.0056 1.298 0 1.4244354284252303 0.6285303389529311 0.7959 "" "" 0 "" "" "" NOT_AVAILABLE 233.87194028346 -0.23464869121 118.26141776703 -39.91257620093 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54014460800 2.7593 -18.65918516700 3.0175 0.01372736717228769 0.012599697444903567
0.112330 0.025176 -0.109472 167.0 "Gaia DR2 3026528320946465920" 112.53857825316 0.0139 -18.65147604863 0.0150 1635721458409799680 3026528320946465920 721130661 2015.5 0.6023 0.0217 27.7944 -5.094 0.029 3.694 0.032 -0.3797 -0.0086 -0.4676 -0.0078 0.0836 0.0308 -0.1409 0.2364 -0.2789 -0.3846 370 0 369 1 -7.7870 191.29 0.000 0 31 0 78.5001 1.5647 0.0034 0.025 42 14 0.042974 0 43 1 377 6.091e+04 9.917 6142.172 13.726607202572616 0.0018086587561170744 43 3.025e+04 31.97 946.281 14.1496 0.0011 37 4.468e+04 42.06 1062.140 13.1367 0.0010 1.230 1 1.0129567547028273 0.4230152426553797 0.5899 "" "" 0 "" "" "" NOT_AVAILABLE 233.86447679332 -0.23224982676 118.25753540283 -39.90532439595 100002 5298.00 5089.50 5374.50 "" "" "" "" "" "" 200111 3.13 3.04 3.39 6.948 6.285 7.611 112.53860139900 0.4507 -18.65149195420 0.4988 0.0028162678546747397 0.0025588460053384138
0.112366 0.027079 -0.109055 166.1 "Gaia DR2 3026528320946465408" 112.54058588489 0.0215 -18.65105850858 0.0219 1635721458409799680 3026528320946465408 602687620 2015.5 0.3161 0.0334 9.4731 -0.864 0.044 0.604 0.044 -0.3593 -0.0240 -0.5237 0.0047 0.0864 0.0480 -0.1844 0.2815 -0.3328 -0.3469 434 434 418 16 14.5830 988.69 0.000 0 31 1 362.2309 1.4672 0.0054 0.072 49 14 0.036328 0 50 0 416 7.655e+05 340.9 2245.793 10.978551195866903 0.001863795553153006 46 2.871e+05 286.5 1002.146 11.7062 0.0011 44 6.812e+05 361.4 1884.818 10.1787 0.0006 1.265 0 1.5274842348059234 0.727614564016589 0.7998 46.98 0.28 20 5750.0 4.5 0.0 NOT_AVAILABLE 233.86502334289 -0.23038060808 118.25985742665 -39.90453709224 100001 4264.74 4183.34 4358.72 0.2172 0.0780 2.2198 0.1070 0.0230 0.9991 200111 38.09 36.47 39.59 432.401 361.792 503.009 112.54058981000 0.6885 -18.65106111000 0.6873 0.0026599914538280806 0.002570500279419878
0.115149 0.028266 -0.111626 165.8 "Gaia DR2 3026528320940563328" 112.54183977959 0.8689 -18.65362974044 0.7101 1635721458409799680 3026528320940563328 1602524234 2015.5 0.1668 1.2124 0.1376 -0.348 1.760 1.248 1.456 -0.2265 0.1134 -0.6133 -0.0101 0.3454 0.0864 -0.1837 0.1220 -0.2985 -0.2805 227 0 225 2 0.8280 237.13 0.000 0 31 0 0.0234 1.4354 0.1904 0.048 26 10 1.7215 0 30 0 236 97.1 0.8453 114.870 20.720318416347766 0.009621743115431293 14 90.1 22.98 3.921 20.4646 0.2769 12 180.7 15.4 11.732 19.1195 0.0925 2.789 0 1.3451315023714017 -0.2557424190683406 1.6008 "" "" 0 "" "" "" NOT_AVAILABLE 233.86784930395 -0.23057227427 118.26204155078 -39.90682084934 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54184135900 27.2976 -18.65363511510 22.5824 0.2919914806696774 0.2770965919629698
0.117222 0.025742 -0.114360 167.3 "Gaia DR2 3026528320946601600" 112.53917593216 7.0295 -18.65636460789 3.0602 1635721458409799680 3026528320946601600 663005454 2015.5 "" "" "" "" "" "" "" -0.2578 "" "" "" "" "" "" "" "" "" 115 0 115 0 7.1568 252.80 2.779 9.1 3 0 0.0658 "" "" -0.046 13 5 18.195 0 15 0 116 313.2 4.119 76.045 19.44888027453196 0.014390627385134023 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.86903744485 -0.23409901269 118.25952565241 -39.91000285047 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53917593200 7.0295 -18.65636460790 3.0602 "" ""
0.123159 0.014413 -0.122313 173.3 "Gaia DR2 3026528282282119808" 112.52721913971 0.0576 -18.66431798338 0.0627 1635721458409799680 3026528282282119808 251954273 2015.5 0.3823 0.0932 4.1012 -0.533 0.120 0.479 0.129 -0.3733 -0.0514 -0.4854 0.0325 0.1483 0.0772 -0.2668 0.2921 -0.3453 -0.3615 425 0 420 5 -0.7642 392.73 0.000 0 31 0 2.0658 1.5150 0.0142 0.037 48 14 0.13712 0 50 0 433 2219 1.56 1422.710 17.322859943224568 0.0019550920540978827 48 1010 7.279 138.736 17.8408 0.0078 46 1778 5.015 354.444 16.6373 0.0031 1.256 0 1.2035577484478104 0.5179516540017559 0.6855 "" "" 0 "" "" "" NOT_AVAILABLE 233.87057921793 -0.24785431528 118.24711154174 -39.92004898415 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.52722156400 1.8573 -18.66432004530 1.9930 0.008729268378388253 0.008187153759611961
0.129590 0.036313 -0.124398 163.7 "Gaia DR2 3026528247922378880" 112.55033512591 0.0611 -18.66640044150 0.0669 1635721458409799680 3026528247922378880 495555448 2015.5 0.7275 0.1030 7.0626 -1.587 0.127 -1.438 0.138 -0.2648 0.0851 -0.4169 -0.0859 0.0251 -0.0528 -0.2139 0.2329 -0.2668 -0.2771 427 0 427 0 0.7761 444.26 0.000 0 31 0 1.6366 1.4612 0.0154 0.083 48 14 0.13919 0 50 0 430 1803 1.409 1279.910 17.54847088847564 0.0019898700160526977 45 741.4 5.988 123.814 18.1763 0.0088 42 1567 5.743 272.780 16.7745 0.0040 1.280 0 1.4017637986094407 0.6277976215375567 0.7739 "" "" 0 "" "" "" NOT_AVAILABLE 233.88291609891 -0.22964007976 118.27563613597 -39.91773609032 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55034233800 1.9730 -18.66639424960 2.1458 0.009915198042040626 0.009100479851817792
0.127992 0.045808 -0.119514 159.0 "Gaia DR2 3026528252218312704" 112.56035582961 0.6901 -18.66151437536 0.9445 1635721458409799680 3026528252218312704 1250772815 2015.5 0.3671 1.2125 0.3027 -4.248 1.484 -0.052 2.094 -0.4554 -0.2186 -0.3072 -0.0372 0.2073 0.0263 -0.2925 0.2359 -0.0501 -0.4941 314 0 309 5 2.9317 381.39 2.119 1.3 31 0 0.0186 1.4508 0.1733 -0.011 37 12 2.0147 0 38 0 316 97.48 0.9511 102.491 20.716155774909637 0.010745327339437106 19 76.1 11.05 6.885 20.6480 0.1577 21 162.6 11.61 14.000 19.2341 0.0776 2.449 0 1.4138682929047626 -0.06818887590527467 1.4820 "" "" 0 "" "" "" NOT_AVAILABLE 233.88318640286 -0.21896620796 118.28649921501 -39.91105911707 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.56037513500 23.0137 -18.66151415010 32.4732 0.17575538092203002 0.1580717029257594
0.122518 0.016375 -0.121419 172.3 "Gaia DR2 3026528286580827904" 112.52929004909 0.5508 -18.66342456984 0.7816 1635721458409799680 3026528286580827904 1083513486 2015.5 0.4977 1.1692 0.4257 -7.822 1.221 8.153 1.503 -0.3230 0.0021 -0.0895 -0.2853 0.4247 -0.3078 0.1955 -0.0234 -0.0078 -0.4547 310 0 310 0 0.0921 306.61 0.000 0 31 0 0.0237 1.0976 0.1525 0.040 36 10 1.4897 0 38 0 328 100.4 0.746 134.642 20.68363321350668 0.008262558052660927 34 38.15 5.113 7.462 21.3975 0.1455 34 126.2 4.579 27.572 19.5088 0.0394 1.637 0 1.888728297664045 0.7139166171806153 1.1748 "" "" 0 "" "" "" NOT_AVAILABLE 233.87073683477 -0.24570424353 118.24938724140 -39.91878350796 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.52932559700 18.9405 -18.66345967480 23.3032 0.15075793801054976 0.1457458410372414
0.125845 0.047045 -0.116721 158.0 "Gaia DR2 3026528247922387840" 112.56166107522 0.1414 -18.65872038139 0.1577 1635721458409799680 3026528247922387840 1007530674 2015.5 0.2462 0.2373 1.0372 -1.735 0.295 2.816 0.321 -0.3091 -0.0255 -0.4836 0.0031 0.1661 0.0499 -0.3224 0.2779 -0.3059 -0.3167 423 0 421 2 0.3969 426.87 0.000 0 31 0 0.3287 1.4687 0.0362 0.066 48 14 0.32648 0 49 0 424 538.3 1.118 481.377 18.860839075082026 0.0028856076858042364 43 203 5.696 35.633 19.5827 0.0305 45 512.3 4.813 106.454 17.9880 0.0102 1.329 0 1.5947626191861346 0.7219278273422276 0.8728 "" "" 0 "" "" "" NOT_AVAILABLE 233.88132889958 -0.21654022465 118.28735445184 -39.90807494110 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.56166896000 4.5802 -18.65873250680 4.9793 0.03221815823474543 0.030638274378401414
0.125379 0.039550 -0.118977 161.6 "Gaia DR2 3026528252222058880" 112.55375129241 9.2546 -18.66097885329 27.4627 1635721458409799680 3026528252222058880 901179572 2015.5 "" "" "" "" "" "" "" -0.9330 "" "" "" "" "" "" "" "" "" 91 0 90 1 0.9560 97.35 0.000 0 3 0 0.0118 "" "" -0.035 11 3 7171.1 0 11 0 92 63.51 1.372 46.275 21.181363093499108 0.023530601750346287 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.87971316399 -0.22419856722 118.27836560098 -39.91177908183 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55375129200 9.2546 -18.66097885330 27.4627 "" ""
0.118633 0.015624 -0.117600 172.4 "Gaia DR2 3026528282282125440" 112.52849745271 0.0738 -18.65960533420 0.0757 1635721458409799680 3026528282282125440 1186808687 2015.5 0.1768 0.1135 1.5587 -2.582 0.153 1.610 0.157 -0.2820 0.0265 -0.5157 -0.0442 0.1106 0.0014 -0.2257 0.1940 -0.3079 -0.2686 397 0 396 1 1.8324 443.79 0.109 0.22 31 0 1.3666 1.4841 0.0177 0.042 45 14 0.16155 0 47 0 410 1578 1.312 1203.258 17.69285730259593 0.002013513085315481 42 663.9 4.988 133.106 18.2961 0.0082 44 1351 4.943 273.374 16.9351 0.0040 1.277 0 1.3609933319054441 0.6032369771372323 0.7577 "" "" 0 "" "" "" NOT_AVAILABLE 233.86702565624 -0.24453042219 118.24743817721 -39.91518965568 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.52850918800 2.3772 -18.65961226770 2.4293 0.009374319310239068 0.008517488000840023
0.119676 0.022068 -0.117624 169.4 "Gaia DR2 3026528282282125312" 112.53529826367 0.0934 -18.65962829184 0.0959 1635721458409799680 3026528282282125312 939882313 2015.5 0.1398 0.1423 0.9822 -0.785 0.193 -1.416 0.197 -0.2674 0.0359 -0.5341 -0.0504 0.1060 -0.0024 -0.2755 0.1951 -0.3044 -0.2469 422 0 421 1 0.6101 433.16 0.000 0 31 0 0.8303 1.4730 0.0223 0.046 48 14 0.20051 0 49 0 427 1070 1.107 966.510 18.115448027731137 0.0021217979101653163 44 444.4 4.999 88.890 18.7320 0.0122 45 954.4 4.911 194.339 17.3126 0.0056 1.308 0 1.419417056259615 0.6165656987818835 0.8028 "" "" 0 "" "" "" NOT_AVAILABLE 233.87013773344 -0.23888841737 118.25567723795 -39.91393166336 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53530183000 2.9922 -18.65962219720 3.0541 0.013637403028253997 0.012476310145113365
0.126073 0.038699 -0.119987 162.1 "Gaia DR2 3026528247922385024" 112.55285241177 0.0144 -18.66198894601 0.0160 1635721458409799680 3026528247922385024 486734650 2015.5 0.3915 0.0249 15.7233 -3.530 0.030 1.718 0.033 -0.3075 0.0940 -0.4132 -0.0575 0.0008 -0.0173 -0.2185 0.2799 -0.3030 -0.3058 392 0 388 4 -4.3055 275.23 0.000 2e-15 31 0 54.7013 1.6260 0.0037 0.078 44 14 0.041271 0 45 1 388 4.3e+04 7.184 5985.769 14.104728861051036 0.0018091160618997064 44 2.678e+04 347.3 77.120 14.2817 0.0141 44 3.032e+04 357.5 84.817 13.5577 0.0128 1.328 0 0.7240627807717726 0.17698254816605008 0.5470 "" "" 0 "" "" "" NOT_AVAILABLE 233.88019055956 -0.22543049465 118.27753943044 -39.91293838289 102001 6051.50 5939.00 6988.33 "" "" "" "" "" "" 200111 3.01 2.26 3.12 10.940 9.168 12.712 112.55286845500 0.4623 -18.66199634080 0.5045 0.01917407269476328 0.014263449560004485
