_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.131237 -0.111467 -0.069269 238.1 "Gaia DR2 5967079329411333120" 254.76644385257 3.5401 -40.25917216008 1.9637 1635721458409799680 5967079329411333120 1015574262 2015.5 "" "" "" "" "" "" "" 0.4723 "" "" "" "" "" "" "" "" "" 139 0 139 0 2.0469 169.6 2.4 1.3 3 0 0.0248 "" "" 0.183 16 7 8.0513 0 17 0 147 130.7 1.448 90.311 20.39737875280703 0.012155668649889276 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.26452483686 1.44109851945 257.86597496861 -17.45941680092 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.766443853 3.5401 -40.2591721601 1.9637 "" "" 2.6628
0.118637 -0.106612 -0.052045 244.0 "Gaia DR2 5967079432489069440" 254.77284088924 0.9238 -40.24195605485 0.7346 1635721458409799680 5967079432489069440 681253657 2015.5 -0.0961 1.3953 -0.0689 -5.074 2.536 -4.398 1.795 0.1904 -0.0562 0.0327 0.0484 -0.2982 -0.1997 -0.6385 -0.0331 0.5437 0.5593 150 0 149 1 6.5355 284.77 3.45 6.9 31 0 0.0355 1.4224 0.1797 0.217 17 8 2.4729 0 19 0 159 213.1 1.358 156.912 19.867196138106586 0.00714984847000658 15 285.4 11.61 24.587 19.2127 0.0442 12 709.9 14.23 49.887 17.6340 0.0218 4.672 0 1.5787206838656687 -0.654507193694478 2.2332 "" "" 0 "" "" "" NOT_AVAILABLE 345.28107383559 1.44792029682 257.86908531774 -17.44176948664 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.772869507 39.3253 -40.2419371194 27.8351 0.049288642993875156 0.04475753222909757 5.2278
0.103802 -0.094709 -0.042487 245.8 "Gaia DR2 5967079466850304512" 254.78845261491 3.7713 -40.232416035 2.1832 1635721458409799680 5967079466850304512 1392927399 2015.5 "" "" "" "" "" "" "" 0.5809 "" "" "" "" "" "" "" "" "" 125 0 123 2 4.868 208.72 4.567 8.7 3 0 0.0194 "" "" 0.222 14 6 9.9882 0 15 0 131 156.2 1.233 126.742 20.20391938612765 0.008753296935462661 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.29594769447 1.44446325209 257.88040742646 -17.4309823777 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.788452615 3.7713 -40.232416035 2.1832 "" "" 5.3215
0.113458 -0.110669 -0.025 257.3 "Gaia DR2 5967079535568320128" 254.76758421621 2.158 -40.214904485 1.7474 1635721458409799680 5967079535568320128 324118571 2015.5 "" "" "" "" "" "" "" 0.8425 "" "" "" "" "" "" "" "" "" 133 0 132 1 6.7208 265.95 3.655 6.4 3 0 0.0321 "" "" 0.263 15 7 6.0498 0 16 0 141 201.5 1.509 133.485 19.92792788977959 0.008330383123845651 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.2998424883 1.46781652857 257.86179891438 -17.41532018568 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.767584216 2.158 -40.214904485 1.7474 "" "" 7.3227
0.109468 -0.107924 -0.018315 260.4 "Gaia DR2 5967079535569816960" 254.7711923043 5.1315 -40.208224717 3.8173 1635721458409799680 5967079535569816960 1102897851 2015.5 "" "" "" "" "" "" "" 0.6132 "" "" "" "" "" "" "" "" "" 108 0 108 0 13.4495 439.98 8.323 20.0 3 0 0.0102 "" "" 0.154 12 6 14.619 0 14 0 116 160.9 1.565 102.81 20.17214482307549 0.010712722363798244 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.30679664874 1.46978701301 257.86390256531 -17.40837883885 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.771192304 5.1315 -40.208224717 3.8173 "" "" 5.0660
0.109315 -0.103741 -0.034463 251.6 "Gaia DR2 5967079466852692992" 254.77663795851 4.5447 -40.22437855378 4.1995 1635721458409799680 5967079466852692992 280351371 2015.5 "" "" "" "" "" "" "" 0.6198 "" "" "" "" "" "" "" "" "" 45 0 45 0 6.3526 126.53 5.616 7.9 3 0 0.0201 "" "" 0.243 5 4 355.71 0 6 1 54 179.0 2.368 75.581 20.056388766553525 0.014477801607795975 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.29667916453 1.45652271028 257.87008813933 -17.4239802763 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.776637959 4.5447 -40.2243785538 4.1995 "" "" 11.7622
0.119168 -0.104686 -0.056936 241.5 "Gaia DR2 5967079432491749248" 254.7753543246 4.8106 -40.24685083683 2.7653 1635721458409799680 5967079432491749248 559738468 2015.5 "" "" "" "" "" "" "" 0.5656 "" "" "" "" "" "" "" "" "" 89 0 89 0 3.6739 140.24 4.018 2.5 3 0 0.016 "" "" 0.222 10 6 12.855 0 10 0 89 108.6 1.554 69.885 20.59892545379618 0.015639585291817824 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.27841586548 1.4433838663 257.87164603233 -17.44642475462 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.775354325 4.8106 -40.2468508368 2.7653 "" "" 5.0195
0.116831 -0.107512 -0.045725 247.0 "Gaia DR2 5967079432489074048" 254.77167604747 0.1518 -40.23563454464 0.1198 1635721458409799680 5967079432489074048 1287372917 2015.5 0.7468 0.1852 4.0317 0.304 0.335 -8.058 0.229 0.2666 -0.2135 -0.2286 -0.1699 -0.2739 -0.1610 -0.7535 -0.2219 0.3950 0.3703 171 0 171 0 4.0953 251.48 0.337 1.7 31 0 1.4804 1.4660 0.0302 0.135 19 10 0.31665 0 20 0 180 2120.0 3.78 560.789 17.372714025476167 0.0026435444275087054 19 1257 18.34 68.555 17.6028 0.0158 20 3082 21.1 146.066 16.0399 0.0074 2.047 0 1.5628785476600555 0.230088643474744 1.3328 "" "" 0 "" "" "" NOT_AVAILABLE 345.28548996897 1.45253141508 257.86743326142 -17.43558337442 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.771674334 5.1926 -40.2355998495 3.5569 0.017653513033232485 0.01611746048500504 3.0640
0.113394 -0.109999 -0.027539 255.9 "Gaia DR2 5967079535569805952" 254.76845611787 2.03 -40.21744506789 1.5912 1635721458409799680 5967079535569805952 35538921 2015.5 "" "" "" "" "" "" "" -0.3508 "" "" "" "" "" "" "" "" "" 150 0 150 0 10.7625 415.0 7.054 15.0 3 0 0.0127 "" "" 0.085 17 9 3.954 0 18 0 159 171.4 1.395 122.873 20.103499622829204 0.00901726350922226 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.29825870822 1.46572102622 257.86278413955 -17.41777255999 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.768456118 2.03 -40.2174450679 1.5912 "" "" 2.4682
0.106392 -0.102906 -0.027012 255.3 "Gaia DR2 5967079535568305408" 254.77774669737 0.4833 -40.21692892892 0.386 1635721458409799680 5967079535568305408 830288657 2015.5 1.3696 0.6858 1.9970 -7.112 1.273 -3.972 0.882 0.1101 -0.0934 0.0323 0.0709 -0.3260 -0.1607 -0.6829 -0.0069 0.5357 0.5081 171 0 170 1 4.4909 259.86 1.628 5.1 31 0 0.1198 1.3320 0.0970 0.15 19 9 1.2214 0 20 0 179 405.1 1.881 215.358 19.169574780437774 0.005353199276214043 17 631.3 21.26 29.694 18.3508 0.0366 17 1372 16.57 82.792 16.9186 0.0131 4.945 0 1.432233922599547 -0.8187470174106366 2.2509 "" "" 0 "" "" "" NOT_AVAILABLE 345.30305662047 1.46046834506 257.8701154127 -17.41648274659 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.777786796 19.743 -40.2169118281 13.6769 0.03891651631415699 0.03698071875663992 6.1938
0.115771 -0.114305 -0.01837 260.9 "Gaia DR2 5967079741726764672" 254.76283796085 1.3501 -40.20826883281 1.025 1635721458409799680 5967079741726764672 1667288103 2015.5 "" "" "" "" "" "" "" 0.33 "" "" "" "" "" "" "" "" "" 128 0 124 4 25.8918 1129.06 5.681 37.0 3 0 0.0201 "" "" 0.166 15 8 3.195 0 17 0 129 240.3 1.963 122.398 19.73660594732761 0.009051305817400962 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.30281136438 1.47477072431 257.857261343 -17.40912152173 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.762837961 1.3501 -40.2082688328 1.025 "" "" 7.5358
0.120825 -0.119481 -0.017971 261.4 "Gaia DR2 5967079741728253952" 254.75606075815 4.3685 -40.20786117384 2.3989 1635721458409799680 5967079741728253952 705754735 2015.5 "" "" "" "" "" "" "" 0.0778 "" "" "" "" "" "" "" "" "" 89 0 88 1 18.0543 598.1 10.318 34.0 3 0 0.0076 "" "" 0.213 10 6 7.6605 0 11 0 98 191.3 1.867 102.461 19.98394231084324 0.010748122835266716 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.29992643282 1.4790878567 257.85182293536 -17.40928350193 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.756060758 4.3685 -40.2078611738 2.3989 "" "" 3.1405
0.124501 -0.122666 -0.021299 260.1 "Gaia DR2 5967079707368513408" 254.75188320191 9.2034 -40.21118315442 3.9089 1635721458409799680 5967079707368513408 1569622320 2015.5 "" "" "" "" "" "" "" -0.3559 "" "" "" "" "" "" "" "" "" 81 0 80 1 7.9861 220.12 6.676 11.0 3 0 0.0135 "" "" 0.156 9 5 379.33 0 11 0 82 165.8 1.859 89.201 20.139176801260916 0.012303702835814253 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.29534095939 1.47953657963 257.84888119473 -17.41293519991 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.751883202 9.2034 -40.2111831544 3.9089 "" "" 4.7081
0.123378 -0.122932 -0.010474 265.1 "Gaia DR2 5967079810447740672" 254.75155947313 4.1045 -40.20035759221 2.3076 1635721458409799680 5967079810447740672 774806339 2015.5 "" "" "" "" "" "" "" 0.6072 "" "" "" "" "" "" "" "" "" 115 0 115 0 8.8946 300.4 5.635 12.0 3 0 0.0183 "" "" 0.258 13 6 10.487 0 14 0 124 180.2 1.778 101.312 20.04925404500213 0.010866461177241275 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.30369187302 1.48643316401 257.84737979364 -17.40220200497 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.751559473 4.1045 -40.2003575922 2.3076 "" "" 5.3629
0.121487 -0.121256 -0.007494 266.5 "Gaia DR2 5967079810447744384" 254.75376158133 1.8807 -40.19738101073 1.5145 1635721458409799680 5967079810447744384 1060946200 2015.5 "" "" "" "" "" "" "" -0.3525 "" "" "" "" "" "" "" "" "" 133 0 133 0 6.1918 253.77 4.763 7.1 3 0 0.0195 "" "" 0.096 15 8 3.6843 0 16 0 142 154.8 1.192 129.844 20.214253235914896 0.00855345093842738 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.30707186326 1.48695516231 257.84878986169 -17.39905897292 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.753761581 1.8807 -40.1973810107 1.5145 "" "" 10.5030
0.119744 -0.118287 -0.018621 261.1 "Gaia DR2 5967079741730716800" 254.75762235353 5.6231 -40.20851333937 6.2997 1635721458409799680 5967079741730716800 1333100960 2015.5 "" "" "" "" "" "" "" -0.8692 "" "" "" "" "" "" "" "" "" 98 0 97 1 16.559 546.82 8.835 51.0 3 0 0.0102 "" "" 0.07 11 5 16.116 0 11 0 97 201.0 2.26 88.935 19.93035587073663 0.012340237305801914 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.30015266421 1.47774753612 257.85314016767 -17.40980102673 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.757622354 5.6231 -40.2085133394 6.2997 "" "" 4.6005
0.119229 -0.119001 -0.007363 266.5 "Gaia DR2 5967079810446257536" 254.7567134215 0.4758 -40.19725344184 0.3924 1635721458409799680 5967079810446257536 1624017028 2015.5 0.2895 0.7189 0.4027 -4.560 1.259 -9.092 0.904 0.1808 -0.0506 0.0034 0.0251 -0.3638 -0.2209 -0.7111 -0.0628 0.5590 0.5179 166 0 164 2 2.5946 209.1 0.882 1.1 31 0 0.1309 1.4251 0.0946 0.166 19 9 1.2231 0 20 0 173 341.6 1.621 210.821 19.35444645674972 0.0054556305931858775 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.30856841934 1.48526349429 257.85112377279 -17.39868504128 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.756739123 19.5194 -40.197214295 14.0218 "" "" 2.9778
0.121201 -0.120109 -0.016238 262.3 "Gaia DR2 5967079741726772224" 254.75524290493 0.8522 -40.20612721223 0.6751 1635721458409799680 5967079741726772224 97753586 2015.5 -1.3569 1.1819 -1.1481 -4.866 2.337 -6.202 1.581 0.1597 -0.0946 -0.0658 0.0149 -0.2075 -0.1848 -0.6347 -0.0888 0.3909 0.5476 136 0 136 0 9.3037 345.4 3.466 10.0 31 0 0.0439 1.6921 0.1652 0.159 16 8 2.2441 0 17 0 145 288.0 2.09 137.835 19.539881045268313 0.008080382310905864 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.30090177461 1.4806518585 257.85097310457 -17.40762845167 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.755270337 36.2408 -40.2061005107 24.5089 "" "" 6.1629
0.123991 -0.119938 -0.031445 255.3 "Gaia DR2 5967079707368497536" 254.75543193019 3.6639 -40.22133466096 2.0575 1635721458409799680 5967079707368497536 512639827 2015.5 "" "" "" "" "" "" "" 0.562 "" "" "" "" "" "" "" "" "" 131 0 131 0 8.7538 321.06 5.116 11.0 3 0 0.021 "" "" 0.232 15 6 9.4617 0 16 0 140 194.4 1.438 135.229 19.96665938261288 0.008227834578947105 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.28904460509 1.4711235779 257.85287054813 -17.42272843654 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.75543193 3.6639 -40.221334661 2.0575 "" "" 2.8550
0.119893 -0.117249 -0.025044 257.9 "Gaia DR2 5967079707368504960" 254.75896793823 22.3231 -40.21493787701 8.7524 1635721458409799680 5967079707368504960 1618591257 2015.5 "" "" "" "" "" "" "" 0.4198 "" "" "" "" "" "" "" "" "" 44 0 44 0 22.9295 789.28 12.122 42.0 3 0 0.0056 "" "" 0.293 5 4 16131.0 0 6 0 53 156.6 2.115 74.028 20.201767298952518 0.014776326255206565 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.29574193648 1.47296329423 257.85494851818 -17.41607424887 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.758967938 22.3231 -40.214937877 8.7524 "" "" 9.2460
0.120886 -0.119655 -0.017206 261.8 "Gaia DR2 5967079741726770432" 254.75583454564 0.6787 -40.20709592101 0.5261 1635721458409799680 5967079741726770432 684602386 2015.5 2.2251 0.9349 2.3799 -4.054 1.775 0.121 1.221 0.1505 -0.1360 0.0607 0.0548 -0.3266 -0.1499 -0.6486 -0.0287 0.4939 0.5252 161 0 160 1 10.6929 428.47 2.937 11.0 31 0 0.0622 0.9247 0.1327 0.14 18 9 1.7035 0 19 0 170 372.2 2.436 152.779 19.261488242056952 0.007330900526916037 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.30042060952 1.47969729125 257.8515550668 -17.40854179599 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.755857401 27.5235 -40.2070964416 18.9374 "" "" 4.5283
0.09254 -0.088531 -0.026942 253.1 "Gaia DR2 5967079844805935872" 254.79657099462 1.0007 -40.21687981742 0.7954 1635721458409799680 5967079844805935872 660903701 2015.5 0.4429 1.2912 0.3430 -6.930 2.618 -19.406 1.723 0.4315 0.0073 -0.2019 -0.1898 -0.1657 -0.4162 -0.7261 -0.1469 0.4084 0.6315 144 0 144 0 4.0592 217.36 2.613 3.4 31 0 0.042 1.2041 0.1883 0.254 16 8 2.5826 0 18 0 162 189.6 1.135 167.068 19.993689672357768 0.006743512483933781 17 222.1 16.45 13.499 19.4850 0.0804 16 518.8 13.97 37.143 17.9743 0.0292 3.908 0 1.5106842183164346 -0.5087099556280101 2.0194 "" "" 0 "" "" "" NOT_AVAILABLE 345.31199311276 1.44920714662 257.88508430763 -17.41486147052 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79661007 40.5943 -40.2167962633 26.7134 0.08560679020498109 0.08072124727445468 3.9387
0.088292 -0.086242 -0.018914 257.6 "Gaia DR2 5967079879167188096" 254.79958243549 1.21 -40.20885495742 0.9233 1635721458409799680 5967079879167188096 1016414710 2015.5 0.7619 1.2629 0.6033 3.509 3.054 -3.764 1.537 -0.2151 -0.2952 -0.5630 0.0804 0.1576 0.2330 -0.7206 0.1611 0.2454 0.2127 134 0 133 1 4.0451 203.33 1.8 2.1 31 0 0.0571 "" "" 0.22 15 7 2.8003 0 17 0 151 213.6 2.207 96.79 19.86434604684956 0.011360726263823968 16 290.5 12.64 22.978 19.1936 0.0473 14 663.5 10.3 64.417 17.7073 0.0169 4.466 0 1.4862416280721682 -0.6707739767818381 2.1570 "" "" 0 "" "" "" NOT_AVAILABLE 345.31972290261 1.45236556417 257.88656062611 -17.40663331318 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.799562654 47.3506 -40.2088387506 23.8471 0.05022253793731316 0.048617505976359 2.8305
0.101223 -0.100889 -0.008219 265.3 "Gaia DR2 5967079913525455360" 254.78042417994 0.0859 -40.19813926545 0.0685 1635721458409799680 5967079913525455360 662533672 2015.5 0.6064 0.1125 5.3920 -2.934 0.177 -6.575 0.130 0.0415 -0.3712 -0.0524 0.0188 -0.3829 0.1354 -0.7222 -0.1836 0.4758 0.1385 187 0 187 0 2.4057 231.08 0.125 0.58 31 0 4.0668 1.5224 0.0168 0.075 21 10 0.16102 0 23 0 205 4329.0 3.639 1189.671 16.59750623067978 0.0020181471860778993 6 2244 31.91 70.335 16.9736 0.0154 6 4638 14.54 318.973 15.5960 0.0034 1.590 0 1.3776932994967304 0.3761431664832209 1.0015 "" "" 0 "" "" "" NOT_AVAILABLE 345.31908632706 1.47049078615 257.87009037048 -17.3975821597 102001 4849.00 4284.45 5076.00 "" "" "" "" "" "" "" "" "" "" "" "" "" 254.780440721 2.7497 -40.1981109543 2.0236 0.015982615410486883 0.015630761112882755 3.7383
0.076923 -0.075977 -0.012026 261.0 "Gaia DR2 5967079879165677952" 254.81303328755 0.4474 -40.20197826977 0.3748 1635721458409799680 5967079879165677952 811873447 2015.5 -0.0136 0.6334 -0.0215 2.700 1.238 -0.258 0.880 0.1343 0.0823 0.0817 0.1274 -0.4058 -0.2051 -0.6776 0.0811 0.6053 0.5625 153 0 152 1 4.5928 239.73 1.227 2.7 31 0 0.1447 1.4297 0.1011 0.175 18 10 1.2165 0 21 0 172 370.8 1.541 240.538 19.265667787685615 0.004859507113557568 20 389.7 22.81 17.084 18.8747 0.0636 18 1017 12.84 79.187 17.2438 0.0137 3.793 0 1.6308463646160227 -0.39101025389983946 2.0218 "" "" 0 "" "" "" NOT_AVAILABLE 345.33148471672 1.44854857612 257.89647452822 -17.39867546231 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.813018067 19.1934 -40.2019771588 13.6425 0.06505755911131426 0.06375352965553988 4.1705
0.103045 -0.102452 -0.01104 263.8 "Gaia DR2 5967079913526946048" 254.7783727718 6.4932 -40.20095742659 3.3226 1635721458409799680 5967079913526946048 1127251915 2015.5 "" "" "" "" "" "" "" 0.1852 "" "" "" "" "" "" "" "" "" 115 0 111 4 11.5084 375.82 9.048 41.0 3 0 0.0088 "" "" 0.159 14 7 16.03 0 15 0 121 159.0 2.007 79.215 20.184975439129605 0.013824091696645354 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.31590194978 1.46997744043 257.86878143797 -17.40055486886 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.778372772 6.4932 -40.2009574266 3.3226 "" "" 4.8334
0.098666 -0.0981 -0.010558 263.9 "Gaia DR2 5967079913525447936" 254.78407175289 1.0577 -40.20048234876 0.7865 1635721458409799680 5967079913525447936 1135213422 2015.5 -1.7458 1.2449 -1.4024 -0.559 2.406 -1.169 1.682 0.3832 -0.1915 -0.0557 -0.1384 -0.3063 -0.2427 -0.6854 0.0242 0.5232 0.5706 152 0 152 0 9.4793 375.55 3.923 11.0 31 0 0.0356 1.3793 0.1834 0.218 17 8 2.3603 0 19 0 170 254.9 2.855 89.282 19.672347666256993 0.012293098656672052 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.31896992309 1.46685231644 257.87326111678 -17.39960633361 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.784074905 37.3074 -40.2004773164 26.0796 "" "" 3.5246
0.099031 -0.09802 -0.01412 261.8 "Gaia DR2 5967079913525443200" 254.78416985406 0.4794 -40.20404405072 0.3786 1635721458409799680 5967079913525443200 1187994319 2015.5 -0.0355 0.6693 -0.0530 0.702 1.251 -0.953 0.855 0.1127 -0.1268 0.0193 0.0637 -0.3104 -0.1291 -0.6771 -0.0187 0.5177 0.4924 170 0 170 0 5.2492 278.96 1.531 4.3 31 0 0.1255 1.1920 0.0964 0.15 19 9 1.1904 0 21 0 188 406.1 1.687 240.775 19.166844272081143 0.0048553324838842725 17 452.2 33.68 13.427 18.7132 0.0809 16 1171 16.74 69.947 17.0907 0.0155 3.997 0 1.6224764704702395 -0.4536746312958364 2.0761 "" "" 0 "" "" "" NOT_AVAILABLE 345.3162176032 1.46458934794 257.87374752784 -17.40313845763 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.784165898 19.4036 -40.2040399456 13.2512 0.0823759506501453 0.08102364959884195 2.6067
0.089809 -0.089072 -0.011484 262.7 "Gaia DR2 5967079947889277568" 254.79589026415 21.3979 -40.20142092849 6.7528 1635721458409799680 5967079947889277568 685370201 2015.5 "" "" "" "" "" "" "" 0.5795 "" "" "" "" "" "" "" "" "" 85 0 85 0 3.8563 138.4 4.929 3.4 3 0 0.0128 "" "" 0.29 10 4 750.04 0 10 0 85 102.6 1.713 59.885 20.66063746421709 0.01821931025414113 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.32381983059 1.4591804278 257.88277159969 -17.3995520754 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.795890264 21.3979 -40.2014209285 6.7528 "" "" 2.9242
0.090623 -0.090546 -0.003735 267.6 "Gaia DR2 5967079947885186688" 254.79397345202 0.5352 -40.19366949167 0.4356 1635721458409799680 5967079947885186688 920828848 2015.5 1.6559 0.8161 2.0291 -0.350 1.436 -0.267 1.023 0.117 -0.0265 0.1299 0.0955 -0.3956 -0.2544 -0.7113 0.0009 0.6019 0.5451 158 0 158 0 1.8368 186.67 0.726 0.53 31 0 0.1049 1.1336 0.1128 0.149 18 10 1.4074 0 20 0 174 277.2 1.544 179.535 19.581573604000763 0.0063094389480707145 11 207.1 10.86 19.078 19.5608 0.0569 10 723.1 16.14 44.814 17.6139 0.0242 3.356 0 1.946925861062443 -0.020728671971788515 1.9676 "" "" 0 "" "" "" NOT_AVAILABLE 345.32900512942 1.46512673447 257.88035845617 -17.3920071684 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.793975424 22.2645 -40.1936683401 15.8659 0.06190008484709145 0.05727886627449394 2.7163
0.095402 -0.094683 -0.011691 263.0 "Gaia DR2 5967079913525442304" 254.7885432766 1.5437 -40.20162054655 1.1728 1635721458409799680 5967079913525442304 672301392 2015.5 "" "" "" "" "" "" "" 0.3154 "" "" "" "" "" "" "" "" "" 134 0 134 0 8.5631 320.0 6.046 11.0 3 0 0.0151 "" "" 0.185 15 8 3.6594 0 17 0 152 159.2 1.523 104.523 20.183678799042163 0.010542213275205475 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.32018965892 1.46346515796 257.87694917189 -17.40036410324 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.788543277 1.5437 -40.2016205465 1.1728 "" "" 2.9998
0.097203 -0.096627 -0.010566 263.8 "Gaia DR2 5967079913525446016" 254.78599993575 1.5384 -40.20049223983 1.7334 1635721458409799680 5967079913525446016 226986343 2015.5 "" "" "" "" "" "" "" -0.9359 "" "" "" "" "" "" "" "" "" 135 0 133 2 5.6797 241.06 1.605 6.9 3 0 0.167 "" "" -0.011 15 7 4.1544 0 21 0 147 568.3 4.819 117.937 18.801975007019095 0.009380410045207116 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.31987381458 1.46568932882 257.87479633459 -17.39945505073 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.785999936 1.5384 -40.2004922398 1.7334 "" "" 4.0389
