_r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON_1 GLAT_1 ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000_1 e_RAJ2000 DEJ2000_1 e_DEJ2000 e_BP-RP e_BP-G d_arcsec _r_2 _x_2 _y_2 _p_2 RAJ2000_2 DEJ2000_2 errMaj errMin errPA _2MASS Jmag Jcmsig e_Jmag Jsnr Hmag Hcmsig e_Hmag Hsnr Kmag Kcmsig e_Kmag Ksnr Qflg Rflg Bflg Cflg Ndet prox pxPA pxCntr Xflg Aflg Cntr Hemis Date Scan GLON_2 GLAT_2 Xscan JD Jpsfchi Hpsfchi Kpsfchi Jstdap e_Jstdap Hstdap e_Hstdap Kstdap e_Kstdap edgeNS edgeEW edge dup use opt Dopt PAopt Bmag Rmag Nopt extKey scanKey coaddKey coadd Opt
0.122455 0.104979 -0.063045 121.0 "Gaia DR2 3026534711857771008" 112.62277392784 0.0314 -18.60501906638 0.0398 1635721458409799680 3026534711857771008 102435884 2015.5 0.4367 0.0569 7.6770 -2.924 0.066 3.149 0.082 -0.3758 0.0567 -0.2975 -0.1024 -0.0121 -0.0900 -0.1500 0.2768 -0.2159 -0.3860 396 0 391 5 -1.074 356.29 0.0 0.0 31 0 6.6702 1.5487 0.0081 0.037 45 14 0.085153 0 46 1 399 6007.0 2.55 2355.979 16.241701733236177 0.0018580566280605622 44 2787 8.362 333.290 16.7385 0.0033 44 4722 7.479 631.349 15.5767 0.0017 1.250 0 1.161903598365031 0.49685584498056556 0.6650 "" "" 0 "" "" "" NOT_AVAILABLE 233.8620287927 -0.13995754923 118.34736889711 -39.84391779348 100001 4886.00 4751.74 4989.50 "" "" "" "" "" "" 200111 1.66 1.59 1.75 1.410 1.014 1.807 112.622787213 1.0237 -18.6050326228 1.2653 0.004374907102686714 0.004003102229188091 0.0761 0.122404 0.104891 -0.063092 121.0 112.622795 -18.605026 0.07 0.06 4 07302947-1836180 14.707 0.038 0.04 37.1 14.515 0.056 0.057 19.6 14.373 0.089 0.089 12.7 AAA 222 111 00c 660606 8.9 210 975501910 0 0 32767 s 2000-03-29 15 233.862 -0.14 -123.1 2451633.4989 0.99 0.87 1.14 14.765 0.034 14.645 0.095 14.631 0.284 2718 130 ne 0 1 U 0.2 358 17.2 16.1 1 "" 52045 1197015 33 Opt
0.104801 0.092981 -0.04835 117.5 "Gaia DR2 3026534780577248256" 112.61010568848 0.062 -18.59033106622 0.0727 1635721458409799680 3026534780577248256 1507176499 2015.5 1.4932 0.1089 13.7138 -15.389 0.129 3.770 0.150 -0.37 0.0632 -0.3127 -0.0743 -0.0302 -0.0537 -0.1421 0.2947 -0.3147 -0.3654 408 0 403 5 2.3485 467.26 0.209 1.1 31 0 1.5878 1.3627 0.0158 0.041 46 14 0.1521 0 47 0 410 1896.0 1.634 1160.364 17.494090528093867 0.0020286875809228735 44 560.2 5.732 97.723 18.4806 0.0111 41 2013 6.549 307.358 16.5023 0.0035 1.358 0 1.9783098543576116 0.9865098890421073 0.9917 "" "" 0 "" "" "" NOT_AVAILABLE 233.8433790957 -0.14343456331 118.3282350279 -39.83191612373 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.610175593 2.0042 -18.5903472979 2.3285 0.01189502560913727 0.01138062644029374 0.2117 0.104779 0.092931 -0.048399 117.5 112.610167 -18.59034 0.07 0.06 90 07302644-1835252 15.263 0.059 0.06 22.2 14.39 0.062 0.063 22.0 14.192 0.072 0.072 15.0 AAA 222 111 000 464616 24.1 28 975501782 0 0 32767 s 2000-03-29 15 233.843 -0.143 -80.0 2451633.4988 1.54 1.13 0.83 15.038 0.162 14.181 0.107 14.161 0.086 2665 173 ne 0 1 U 0.2 330 18.6 17.0 1 "" 52045 1197015 33 Opt
0.104694 0.08676 -0.058597 124.0 "Gaia DR2 3026534746208619904" 112.60354755691 0.2625 -18.60058125552 0.322 1635721458409799680 3026534746208619904 1002440359 2015.5 0.8415 0.4680 1.7983 -1.126 0.560 0.881 0.672 -0.3424 0.0104 -0.2026 -0.1286 0.1056 -0.1096 -0.0500 0.2114 -0.2089 -0.3864 371 0 370 1 1.5352 407.35 0.71 0.61 31 0 0.085 1.2860 0.0720 0.039 42 14 0.65333 0 43 0 379 229.5 0.8512 269.629 19.786395993566725 0.0044107470975566975 36 43.73 5.448 8.027 21.2495 0.1353 39 391 5.037 77.635 18.2813 0.0140 1.894 0 2.968156824493807 1.4630801392594392 1.5050 "" "" 0 "" "" "" NOT_AVAILABLE 233.84938501159 -0.15380910994 118.32296051344 -39.84319879281 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.603552673 8.6802 -18.6005850507 10.4249 0.13600853464367707 0.13534613712778992 0.0309 0.104625 0.086654 -0.058629 124.1 112.60355 -18.600573 0.06 0.06 135 07302485-1836020 15.422 0.063 0.064 19.2 14.439 0.058 0.058 21.1 13.92 0.061 0.061 19.2 AAA 222 111 000 261526 5.5 331 975501863 0 0 32767 s 2000-03-29 15 233.849 -0.154 -57.4 2451633.4988 1.22 0.94 0.71 15.372 0.055 14.541 0.117 13.948 0.076 2702 195 ne 0 1 0 "" "" "" "" 0 "" 52045 1197015 33 Opt
0.122533 0.10375 -0.065193 122.1 "Gaia DR2 3026534711857771392" 112.621478517 0.0208 -18.60716789061 0.0251 1635721458409799680 3026534711857771392 374242295 2015.5 0.3500 0.0364 9.6148 -2.892 0.043 3.043 0.049 -0.3348 0.1081 -0.4240 -0.0655 -0.0754 -0.0545 -0.2673 0.2898 -0.2723 -0.2967 402 0 402 0 -4.3487 286.1 0.0 0.0 31 0 19.0724 1.5521 0.0051 0.064 46 14 0.05512 0 47 1 410 15750.0 4.373 3601.467 15.195336484704523 0.001825071519511193 44 7570 18.55 408.130 15.6536 0.0027 41 1.202e+04 12.55 957.785 14.5621 0.0011 1.244 0 1.0915687951402404 0.45828081755481165 0.6332 "" "" 0 "" "" "" NOT_AVAILABLE 233.86332386487 -0.14206646 118.3463596816 -39.84626817774 100001 5040.05 4960.09 5337.30 "" "" "" "" "" "" 200111 3.09 2.76 3.19 5.560 4.216 6.903 112.621491656 0.6592 -18.6071809936 0.754 0.0037325989169196996 0.0035168336227737198 0.0243 0.122462 0.103645 -0.065228 122.2 112.621482 -18.607162 0.06 0.06 90 07302915-1836257 13.694 0.024 0.027 94.4 13.458 0.027 0.029 52.0 13.295 0.043 0.044 34.2 AAA 222 111 000 666666 8.9 30 975501901 0 0 32767 s 2000-03-29 15 233.863 -0.142 -118.6 2451633.4989 1.06 1.04 1.24 13.684 0.025 13.439 0.084 13.182 0.07 2725 134 ne 0 1 U 0.4 279 16.1 15.2 1 "" 52045 1197015 33 Opt
0.126545 0.109358 -0.063675 120.2 "Gaia DR2 3026534711857770112" 112.62739498199 0.1257 -18.60564604105 0.1516 1635721458409799680 3026534711857770112 1673960067 2015.5 -0.2828 0.2191 -1.2905 0.090 0.260 0.958 0.297 -0.3502 0.0417 -0.4428 -0.0457 0.0559 -0.0158 -0.2889 0.2861 -0.2976 -0.3280 405 0 405 0 10.1158 758.74 0.939 9.4 31 0 0.4458 1.1458 0.0296 0.047 46 14 0.29607 0 47 0 413 1011.0 1.61 628.031 18.1765221110225 0.002495747174882694 27 28.65 4.193 6.832 21.7087 0.1589 43 2108 12.17 173.244 16.4520 0.0063 2.114 1 5.256774047878221 3.532217923478516 1.7245 "" "" 0 "" "" "" NOT_AVAILABLE 233.86468229252 -0.13641741476 118.35312128127 -39.84365932583 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.627394573 4.0245 -18.6056501671 4.6075 0.15906725459244 0.15895197962157764 0.0323 0.126464 0.109244 -0.063709 120.3 112.627388 -18.60564 0.06 0.06 90 07303057-1836203 12.176 0.023 0.026 382.0 10.24 0.024 0.026 1006.7 9.328 0.024 0.026 1318.9 AAA 222 111 000 666666 8.9 94 975501905 0 0 32767 s 2000-03-29 15 233.865 -0.136 -138.7 2451633.4989 0.77 0.76 1.01 12.192 0.022 10.207 0.036 9.348 0.014 2720 114 ne 0 1 0 "" "" "" "" 0 "" 52045 1197015 33 Opt
0.11875 0.102893 -0.059285 119.9 "Gaia DR2 3026534707553276416" 112.62057013543 0.0642 -18.60125973785 0.0883 1635721458409799680 3026534707553276416 1084609071 2015.5 0.3097 0.1202 2.5754 -0.835 0.133 4.173 0.171 -0.3317 0.0789 -0.3166 -0.0473 -0.0101 -0.0495 -0.3437 0.2949 -0.2075 -0.3066 380 0 379 1 0.2592 380.46 0.0 0.0 31 0 1.4813 1.4926 0.0170 0.056 43 13 0.16589 0 44 0 387 1704.0 1.418 1201.917 17.60985343411382 0.002013964709282635 40 681.5 6.02 113.211 18.2677 0.0096 44 1519 5.355 283.597 16.8083 0.0038 1.291 0 1.459531244272263 0.6578978627004695 0.8015 "" "" 0 "" "" "" NOT_AVAILABLE 233.85772827988 -0.139983899 118.3437275265 -39.84065006851 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.620573929 2.069 -18.601277707 2.6475 0.010592606187124216 0.009899145602835316 0.2050 0.118676 0.102756 -0.059374 120.0 112.62054 -18.601309 0.08 0.08 45 07302892-1836047 15.63 0.061 0.063 15.9 15.212 0.102 0.103 10.3 14.997 0.157 0.157 7.1 AAC 222 111 000 60604 15.4 150 975501901 0 0 32767 s 2000-03-29 15 233.858 -0.14 -115.4 2451633.4988 1.16 0.86 1.17 16.174 0.208 15.495 0.336 15.315 0.368 2704 137 ne 0 1 U 0.4 255 18.2 17.2 1 "" 52045 1197015 33 Opt
0.117111 0.090034 -0.074892 129.8 "Gaia DR2 3026534673194140928" 112.60701193353 0.1462 -18.6168745403 0.1772 1635721458409799680 3026534673194140928 545617440 2015.5 1.6543 0.2512 6.5860 -7.055 0.324 5.020 0.383 -0.3226 -0.0743 -0.3254 -0.1527 0.2745 -0.1709 0.0342 0.0569 -0.0376 -0.4212 408 0 403 5 0.9718 425.36 0.0 0.0 31 0 0.2955 1.3133 0.0366 0.053 46 13 0.3757 0 49 0 408 510.4 0.9568 533.433 18.918623348700795 0.002717120045378038 44 115.1 4.468 25.767 20.1984 0.0421 41 651.4 4.788 136.060 17.7272 0.0080 1.502 0 2.471214822777501 1.2798054155457343 1.1914 "" "" 0 "" "" "" NOT_AVAILABLE 233.86525337404 -0.15875358778 118.33137828264 -39.85851178332 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.607043985 5.0183 -18.6168961562 5.9326 0.04295127167198178 0.04224818419209485 0.2279 0.117117 0.089977 -0.074971 129.8 112.607065 -18.616913 0.12 0.12 135 07302569-1837008 16.092 0.111 0.112 10.4 15.286 0.111 0.111 9.7 15.217 0.189 0.189 5.8 BBC 222 111 c00 60606 10.8 318 975501936 0 0 32767 s 2000-03-29 15 233.865 -0.159 -69.4 2451633.4989 1.11 1.2 0.92 15.775 0.148 15.669 0.37 14.924 0.202 2761 183 ne 0 1 U 0.4 59 20.3 17.8 1 "" 52045 1197015 33 Opt
0.104533 0.084618 -0.061375 126.0 "Gaia DR2 3026534741913012992" 112.60128931097 0.0546 -18.60335981973 0.0651 1635721458409799680 3026534741913012992 541465978 2015.5 0.5989 0.0922 6.4949 -5.299 0.118 2.039 0.142 -0.4148 0.0468 -0.1856 -0.1902 -0.0006 -0.1813 0.0365 0.2313 -0.2240 -0.4615 389 0 389 0 0.3065 391.88 0.0 0.0 31 0 2.2141 1.4399 0.0138 0.023 44 14 0.14608 0 45 0 397 2305.0 1.522 1514.665 17.281534323931858 0.0019374873445802106 45 831.5 5.107 162.824 18.0517 0.0067 45 2185 7.658 285.310 16.4133 0.0038 1.308 0 1.6384207690786923 0.7701578418807316 0.8682 "" "" 0 "" "" "" NOT_AVAILABLE 233.85079447481 -0.15702074506 118.32094933414 -39.8463478839 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.601313383 1.8348 -18.6033685969 2.2049 0.00803220666730944 0.007083673069201159 0.0967 0.104496 0.084534 -0.061428 126.0 112.601314 -18.603373 0.07 0.07 45 07302431-1836121 15.159 0.051 0.053 24.5 14.769 0.09 0.09 15.5 14.709 0.119 0.12 9.3 AAB 222 111 000 460505 12.6 37 975501873 0 0 32767 s 2000-03-29 15 233.851 -0.157 -49.8 2451633.4989 1.12 1.01 0.81 15.224 0.135 15.027 0.185 14.569 0.14 2712 203 ne 0 1 U 0.2 275 18.2 16.9 1 "" 52045 1197015 33 Opt
0.11558 0.097704 -0.061747 122.3 "Gaia DR2 3026534707553274240" 112.61509669901 0.2757 -18.60372481836 0.3327 1635721458409799680 3026534707553274240 945979523 2015.5 0.4470 0.5058 0.8837 0.152 0.579 8.379 0.643 -0.5267 -0.1315 -0.4105 0.0781 0.2072 0.1231 -0.2571 0.4552 -0.4599 -0.5177 391 0 391 0 38.7719 2773.73 2.684 53.0 31 0 0.1036 1.4094 0.0588 0.033 45 14 0.70529 0 47 0 400 768.4 1.98 388.087 18.4743750882239 0.003326730781104375 39 270 4.739 56.965 19.2732 0.0191 43 831.4 6.872 120.995 17.4623 0.0090 1.433 0 1.8108287745765637 0.7987763974690409 1.0120 "" "" 0 "" "" "" NOT_AVAILABLE 233.8573989825 -0.14571783956 118.33774645303 -39.84409927699 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.615096009 8.9818 -18.6037608932 9.9646 0.021198038356705792 0.01939824358223377 0.2120 0.115452 0.097541 -0.061765 122.3 112.615039 -18.603703 0.14 0.13 88 07302760-1836133 16.013 0.103 0.104 11.2 15.26 0.115 0.115 9.9 15.369 0.219 0.219 5.1 ABD 222 111 000 60606 20.7 65 975501879 0 0 32767 s 2000-03-29 15 233.857 -0.146 -96.6 2451633.4989 1.32 0.93 0.82 16.21 0.335 15.056 0.203 15.757 0.346 2713 156 ne 0 1 U 0.4 279 19.4 17.6 1 "" 52045 1197015 33 Opt
0.113213 0.105738 -0.040454 110.9 "Gaia DR2 3026534879351994752" 112.62356043965 0.0896 -18.58242724161 0.1187 1635721458409799680 3026534879351994752 78369118 2015.5 1.7401 0.1508 11.5430 5.941 0.186 -9.821 0.236 -0.4759 -0.0829 -0.4595 0.0855 0.1238 0.1082 -0.3947 0.3360 -0.2554 -0.4491 360 0 358 2 2.138 412.17 0.169 0.43 31 0 1.091 1.3944 0.0203 0.009 41 14 0.24012 0 42 0 365 1391.0 1.389 1001.538 17.830082175019886 0.002101213281323287 37 385.6 6.16 62.605 18.8859 0.0173 40 1546 7.505 205.958 16.7892 0.0053 1.388 0 2.096815710811981 1.055890780263674 1.0409 "" "" 0 "" "" "" NOT_AVAILABLE 233.84257151059 -0.1284526587 118.34245813973 -39.82163045632 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.623533455 2.8798 -18.5823849556 3.6632 0.018279368255474816 0.01752566853972282 0.2049 0.113078 0.105596 -0.040449 111.0 112.623524 -18.582382 0.07 0.07 90 07302964-1834565 15.39 0.049 0.05 19.8 14.636 0.068 0.068 17.6 14.581 0.102 0.102 10.5 AAA 222 111 000 260606 19.1 111 975501780 0 0 32767 s 2000-03-29 15 233.843 -0.128 -125.6 2451633.4988 1.46 0.82 0.83 15.463 0.138 14.922 0.116 14.269 0.078 2636 127 ne 0 1 U 0.2 178 19.3 17.4 1 "" 52045 1197015 33 Opt
0.127827 0.118867 -0.047014 111.6 "Gaia DR2 3026534810632508800" 112.63741621301 0.1682 -18.58897837401 0.2268 1635721458409799680 3026534810632508800 60509455 2015.5 1.3453 0.3124 4.3061 -8.042 0.354 4.131 0.453 -0.4446 -0.1216 -0.3352 -0.0093 0.2406 0.0330 -0.2642 0.2979 -0.2378 -0.4492 390 0 389 1 0.2053 389.05 0.0 0.0 31 0 0.234 1.3962 0.0430 0.024 44 14 0.44861 0 46 0 399 444.5 0.9617 462.25 19.06859849335964 0.0029592071873541913 40 136.8 5.12 26.714 20.0114 0.0406 38 486.1 5.641 86.182 18.0450 0.0126 1.401 0 1.9664039172694956 0.9428243554197557 1.0235 "" "" 0 "" "" "" NOT_AVAILABLE 233.85462585016 -0.1200806229 118.360915068 -39.8254328583 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.637452743 5.4964 -18.5889961622 7.0246 0.04261544562461839 0.040773902330886035 0.6306 0.127905 0.118935 -0.047056 111.6 112.637601 -18.58898 0.25 0.22 92 07303302-1835203 16.674 0.172 0.172 6.1 15.989 0.206 0.206 5.1 15.293 0.185 0.185 5.4 CCC 222 111 000 60605 24.2 35 975501775 0 0 32767 s 2000-03-29 15 233.855 -0.12 -173.6 2451633.4988 0.77 0.99 0.82 17.894 0.997 16.158 0.545 15.128 0.507 2660 79 ne 0 1 U 0.3 46 20.2 17.9 1 "" 52045 1197015 33 Opt
0.118456 0.110647 -0.0423 110.9 "Gaia DR2 3026534879354260864" 112.62873988494 0.0919 -18.58426978129 0.1242 1635721458409799680 3026534879354260864 952240245 2015.5 1.0553 0.1752 6.0222 1.069 0.192 0.457 0.237 -0.4226 -0.0715 -0.3855 0.0454 0.2073 0.0857 -0.3497 0.3582 -0.3336 -0.4127 384 0 384 0 0.8066 400.95 0.0 0.0 31 0 0.7779 1.3618 0.0233 0.049 43 13 0.24202 0 44 0 389 1046.0 1.329 787.434 18.13925938603312 0.0022673849332047152 38 312.6 5.946 52.565 19.1140 0.0207 36 1122 5.569 201.460 17.1371 0.0054 1.371 0 1.977051906621078 0.9748071269057483 1.0022 "" "" 0 "" "" "" NOT_AVAILABLE 233.84654569358 -0.12503168603 118.34920010612 -39.822457853 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.628735028 2.9761 -18.584271751 3.6714 0.021477129789380052 0.020826778575631904 0.0441 0.118372 0.110545 -0.042329 111.0 112.628746 -18.584259 0.08 0.07 90 07303089-1835033 15.889 0.086 0.087 12.5 15.075 0.114 0.114 11.7 14.859 0.152 0.152 8.1 ABB 222 112 c0c 161605 3.7 148 975501784 0 0 32767 s 2000-03-29 15 233.847 -0.125 -143.4 2451633.4988 0.78 2.79 1.02 15.625 0.171 14.706 0.102 14.46 0.222 2643 109 ne 0 1 U 2.6 328 17.6 16.2 1 "" 52045 1197015 33 Opt
0.121782 0.116735 -0.034697 106.6 "Gaia DR2 3026534913711740416" 112.6351572698 1.8444 -18.5766635456 2.0381 1635721458409799680 3026534913711740416 1430809013 2015.5 "" "" "" "" "" "" "" -0.3694 "" "" "" "" "" "" "" "" "" 321 0 270 51 89.8757 12382.34 18.112 1300.0 3 0 0.003 "" "" 0.049 36 12 4.1356 0 47 1 340 658.3 6.17 106.689 18.642373300511213 0.010334472892750014 35 275.9 5.637 48.943 19.2495 0.0222 36 1086 6.889 157.574 17.1728 0.0069 2.068 0 2.0766559520540326 0.6071080820667198 1.4695 "" "" 0 "" "" "" NOT_AVAILABLE 233.84279636713 -0.11604285901 118.3549873227 -39.81379194746 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.63515727 1.8444 -18.5766635456 2.0381 0.02334917854935743 0.024513246349021117 0.2005 0.121731 0.116677 -0.034713 106.6 112.63521 -18.576639 0.07 0.07 45 07303245-1834359 15.599 0.079 0.08 16.3 14.837 0.084 0.085 14.6 14.464 0.102 0.102 11.6 AAA 222 111 000 61615 6.1 254 975501746 0 0 32767 s 2000-03-29 15 233.843 -0.116 -165.4 2451633.4988 1.27 0.94 1.08 15.619 0.105 14.685 0.099 14.189 0.153 2615 87 ne 0 1 U 0.2 17 19.2 17.5 1 "" 52045 1197015 33 Opt
0.112025 0.108047 -0.029585 105.3 "Gaia DR2 3026534918016193920" 112.62598913247 0.1878 -18.57155734083 0.2374 1635721458409799680 3026534918016193920 686156201 2015.5 0.1943 0.3379 0.5750 -3.414 0.397 4.436 0.511 -0.3711 0.0181 -0.2406 -0.1189 0.0358 -0.0947 -0.1576 0.2486 -0.2082 -0.3893 383 0 380 3 5.6733 551.95 1.239 5.3 31 0 0.1749 1.3395 0.0508 0.007 43 14 0.48962 0 44 0 389 463.2 1.115 415.43 19.02393174155083 0.003173333942050356 42 142.2 3.745 37.971 19.9692 0.0286 41 555.7 4.783 116.178 17.8998 0.0093 1.507 0 2.0694673561804677 0.9452956042645226 1.1241 "" "" 0 "" "" "" NOT_AVAILABLE 233.83414331668 -0.12121245714 118.34257594275 -39.81051981069 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.626004641 6.1639 -18.57157644 7.9226 0.030175426669576427 0.02880417873414464 0.2164 0.111979 0.107995 -0.029603 105.3 112.626048 -18.571535 0.17 0.16 22 07303025-1834175 16.338 0.126 0.126 8.3 15.532 0.16 0.161 7.7 14.904 0.137 0.137 7.8 BCB 222 111 000 60606 11.2 85 975501718 0 0 32767 s 2000-03-29 15 233.834 -0.121 -134.2 2451633.4988 1.16 0.65 0.76 16.647 0.466 15.313 0.346 14.921 0.213 2597 118 ne 0 1 U 0.3 339 19.8 17.9 1 "" 52045 1197015 33 Opt
0.119255 0.111159 -0.043189 111.2 "Gaia DR2 3026534883656457728" 112.62928154018 0.0637 -18.58515919428 0.0821 1635721458409799680 3026534883656457728 779647983 2015.5 0.5596 0.1139 4.9136 -3.272 0.135 0.248 0.161 -0.404 -0.0080 -0.2932 -0.0456 0.1057 -0.0289 -0.2105 0.2978 -0.2677 -0.4120 357 0 355 2 0.2836 356.88 0.0 0.0 31 0 1.692 1.4867 0.0167 0.054 40 13 0.16303 0 42 0 360 1892.0 1.493 1266.805 17.49609716983557 0.001993625422895766 41 764.8 4.958 154.267 18.1425 0.0070 38 1690 7.35 229.984 16.6920 0.0047 1.298 0 1.4506182552495233 0.6464473596222682 0.8041 "" "" 0 "" "" "" NOT_AVAILABLE 233.84757239567 -0.12500860089 118.35008594784 -39.82322711692 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.629296404 2.0871 -18.5851602632 2.4894 0.008797184661461796 0.00744775009614878 0.1732 0.119185 0.111083 -0.043193 111.2 112.629315 -18.585123 0.08 0.08 45 07303103-1835064 15.67 0.09 0.091 15.3 15.126 0.102 0.103 11.2 15.032 0.166 0.166 6.9 AAC 222 112 0cc 160606 3.7 328 975501780 0 0 32767 s 2000-03-29 15 233.848 -0.125 -145.3 2451633.4988 1.79 0.74 0.9 15.396 0.098 14.669 0.09 14.253 0.1 2646 107 ne 0 1 U 1.0 148 17.6 16.2 1 1909389 52045 1197015 33 Opt
0.114978 0.11118 -0.029306 104.8 "Gaia DR2 3026534913711747840" 112.62929372831 0.0605 -18.57127556094 0.0794 1635721458409799680 3026534913711747840 176455481 2015.5 0.3890 0.1217 3.1955 3.131 0.124 1.261 0.153 -0.4244 0.1567 -0.2162 -0.1052 -0.1091 -0.0962 -0.1718 0.3898 -0.3632 -0.3899 374 0 372 2 1.7109 414.61 0.126 0.39 31 0 1.8307 1.4339 0.0159 0.019 42 13 0.15579 0 44 0 376 2088.0 1.571 1328.857 17.38928172875158 0.001976761166920179 37 737.6 5.534 133.279 18.1818 0.0081 33 1985 6.942 285.985 16.5174 0.0038 1.304 0 1.66448368093738 0.7925365690189778 0.8719 "" "" 0 "" "" "" NOT_AVAILABLE 233.83540081917 -0.11832961879 118.34649900356 -39.80961959486 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.629279509 1.9277 -18.5712809915 2.376 0.009292216590568062 0.008498843058050909 0.0586 0.114899 0.111087 -0.029353 104.8 112.629309 -18.571283 0.07 0.06 90 07303103-1834166 15.32 0.066 0.067 21.1 14.713 0.06 0.06 16.4 14.472 0.086 0.086 11.6 AAA 222 111 000 361616 11.2 265 975501719 0 0 32767 s 2000-03-29 15 233.835 -0.118 -145.3 2451633.4988 1.11 1.19 1.22 15.233 0.129 14.704 0.161 14.74 0.374 2596 107 ne 0 1 U 0.0 193 18.5 17.1 1 "" 52045 1197015 33 Opt
0.123346 0.109927 -0.055949 117.0 "Gaia DR2 3026534810632495488" 112.62798947356 0.1278 -18.59791968726 0.1691 1635721458409799680 3026534810632495488 179595890 2015.5 0.1949 0.2367 0.8234 -1.652 0.272 -0.383 0.350 -0.356 0.0070 -0.2547 -0.1111 0.0915 -0.0892 -0.1893 0.2343 -0.1678 -0.3830 399 0 399 0 0.3883 404.32 0.0 0.0 31 0 0.3523 1.4064 0.0337 0.043 45 14 0.3356 0 46 0 408 586.5 0.9348 627.361 18.76774848923376 0.002497018150032571 41 202.5 5.488 36.901 19.5853 0.0294 43 608.4 5.293 114.929 17.8015 0.0094 1.383 0 1.7838033114254515 0.8175353560616685 0.9662 "" "" 0 "" "" "" NOT_AVAILABLE 233.85817622017 -0.13221203055 118.35183475349 -39.83597569633 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.627996979 4.2136 -18.5979180397 5.4334 0.030992246807904196 0.02956173843899592 0.4736 0.123398 0.109927 -0.056063 117.0 112.628104 -18.597994 0.19 0.18 96 07303074-1835527 16.594 0.149 0.15 6.5 15.695 0.162 0.163 6.6 15.293 "" "" "" CCU 220 110 000 50600 16.5 352 975501825 0 0 32767 s 2000-03-29 15 233.858 -0.132 -141.2 2451633.4988 1.44 0.85 "" 16.479 0.385 16.491 0.696 "" "" 2692 111 ne 0 1 U 0.4 141 19.7 17.8 1 "" 52045 1197015 33 Opt
0.127937 0.113041 -0.059913 117.9 "Gaia DR2 3026534814936983168" 112.63127838195 0.0339 -18.60188123153 0.0432 1635721458409799680 3026534814936983168 840166274 2015.5 0.2443 0.0613 3.9870 -1.569 0.071 2.105 0.088 -0.3704 0.0599 -0.3103 -0.0946 -0.0305 -0.0871 -0.1703 0.2759 -0.2050 -0.3758 387 0 386 1 -1.6918 335.57 0.0 0.0 31 0 5.767 1.4626 0.0086 0.039 44 14 0.090991 0 45 0 393 5259.0 2.506 2098.636 16.386203970300876 0.00187287498570732 42 1993 6.536 304.893 17.1027 0.0036 43 4926 8.641 570.016 15.5308 0.0019 1.316 0 1.5719120273111784 0.7164822484952644 0.8554 "" "" 0 "" "" "" NOT_AVAILABLE 233.86314811387 -0.13138094274 118.35684112431 -39.8392364275 100001 4349.50 4231.51 4806.03 "" "" "" "" "" "" "" "" "" "" "" "" "" 112.631285509 1.1029 -18.6018902966 1.3702 0.004677511268384343 0.004260129066513003 0.0417 0.127849 0.112922 -0.059948 118.0 112.631267 -18.601877 0.06 0.06 90 07303150-1836067 14.24 0.023 0.026 57.1 13.816 0.036 0.037 37.4 13.556 0.042 0.043 26.9 AAA 222 111 000 666634 14.9 197 975501905 0 0 32767 s 2000-03-29 15 233.863 -0.131 -152.0 2451633.4989 1.36 1.1 1.04 14.298 0.075 13.849 0.065 13.699 0.154 2706 101 ne 0 1 U 0.2 273 17.7 16.1 1 "" 52045 1197015 33 Opt
