_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.128623 0.121843 0.041207 71.3 "Gaia DR2 5241038129067200256" 166.66737402069 0.4099 -62.44154852647 0.307 1635721458409799680 5241038129067200256 738024591 2015.5 0.4066 0.4672 0.8705 -7.726 0.733 2.500 0.640 -0.3258 -0.4202 -0.1379 -0.0741 0.0012 0.1819 -0.2057 0.0107 0.4869 -0.4140 183 0 181 2 0.2915 180.85 0.0 0.0 31 0 0.1169 1.3844 0.0900 -0.07 21 13 0.73074 0 23 0 194 265.9 1.476 180.101 19.626767558784096 0.006291584045116605 18 143.8 20.58 6.986 19.9572 0.1554 22 360 11.89 30.292 18.3710 0.0358 1.895 0 1.5861608123610083 0.33038625224509843 1.2557 "" "" 0 "" "" "" NOT_AVAILABLE 291.14161055528 -1.99263710549 209.50554469415 -58.85073221676 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.667445925 11.3674 -62.4415592918 9.9256 0.15951912498758317 0.15555592799064016 10.0056
0.110588 0.092494 0.060618 56.8 "Gaia DR2 5241038197786675968" 166.60380806986 0.2099 -62.42224263761 0.1577 1635721458409799680 5241038197786675968 1364429422 2015.5 -0.1042 0.2315 -0.4502 -5.864 0.366 2.761 0.281 -0.2501 -0.4491 -0.3111 0.0155 0.2043 0.1584 0.0244 0.4185 0.1397 -0.1355 237 0 236 1 1.8065 271.3 0.285 0.26 31 0 0.3136 1.3883 0.0542 -0.005 27 17 0.34712 0 30 0 253 527.4 1.496 352.586 18.88307024297448 0.0035668890691720086 27 276 19.96 13.830 19.2491 0.0785 29 760.3 28.13 27.026 17.5594 0.0402 1.965 0 1.6897183418685913 0.36605705186248017 1.3236 "" "" 0 "" "" "" NOT_AVAILABLE 291.10694761915 -1.98646509481 209.43987947854 -58.8599377027 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.603862606 5.6714 -62.4222545261 4.3644 0.08821736121025792 0.07859690636358219 6.4346
0.125845 0.115916 0.048994 67.1 "Gaia DR2 5241038129067209728" 166.65449811605 0.2477 -62.43378535476 0.2263 1635721458409799680 5241038129067209728 1468707776 2015.5 0.3217 0.2886 1.1147 -4.357 0.599 2.524 0.484 -0.3584 -0.2372 0.0368 -0.1461 -0.0817 -0.1145 0.0311 0.2319 0.1916 -0.5714 178 0 177 1 1.6765 204.26 0.768 1.5 31 0 0.2497 1.4728 0.0589 -0.034 21 14 0.60627 0 24 0 200 517.7 1.84 281.406 18.90326754212537 0.004257510106216406 17 206.6 14.73 14.026 19.5633 0.0774 18 728.9 32.97 22.106 17.6052 0.0491 1.807 0 1.9580814199610153 0.660043965898101 1.2980 "" "" 0 "" "" "" NOT_AVAILABLE 291.13307521318 -1.98784141497 209.48667401479 -58.85003981848 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.654538652 9.2947 -62.4337962201 7.5054 0.09170442007188341 0.07753661363616479 3.4289
0.124341 0.112937 0.052018 65.3 "Gaia DR2 5241038129067211776" 166.64803534733 0.084 -62.43077220751 0.0887 1635721458409799680 5241038129067211776 1121829766 2015.5 0.0297 0.1013 0.2936 -5.253 0.177 1.231 0.167 -0.3393 -0.1089 -0.3313 0.1409 -0.0686 0.1348 -0.3297 0.2952 0.2050 -0.3645 186 0 186 0 3.5124 255.55 0.356 2.7 31 0 1.8678 1.5420 0.0216 0.075 21 13 0.18565 0 24 0 209 2646.0 4.239 624.123 17.13213058532981 0.0025032676086889746 15 1318 42.83 30.784 17.5513 0.0353 14 2720 35.3 77.053 16.1756 0.0141 1.526 0 1.375766813262242 0.4192337442607581 0.9565 "" "" 0 "" "" "" NOT_AVAILABLE 291.12913789115 -1.9862473762 209.47847948703 -58.85027853808 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.648084211 2.7376 -62.430777506 2.585 0.03805389082509653 0.03538658704945942 16.7685
0.123389 0.113386 0.048668 66.8 "Gaia DR2 5241038129067205120" 166.6490322997 0.6212 -62.43412063011 0.3612 1635721458409799680 5241038129067205120 379564122 2015.5 0.9670 0.6750 1.4326 -6.701 0.823 3.588 0.686 -0.4165 -0.7327 -0.2767 -0.3248 0.3179 0.1138 0.0089 0.3247 0.4434 -0.2035 177 0 176 1 3.5367 244.25 1.514 2.9 31 0 0.0897 1.3790 0.1072 -0.044 20 12 0.85452 0 23 0 199 275.4 1.672 164.682 19.588687273889896 0.006834188737494776 19 255.6 37.27 6.857 19.3326 0.1583 19 539 18.71 28.811 17.9329 0.0377 2.886 0 1.399739724688807 -0.25601946216793436 1.6557 "" "" 0 "" "" "" NOT_AVAILABLE 291.13088015109 -1.9891444421 209.48391476081 -58.85215483557 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.649094647 12.7773 -62.4341360796 10.6462 0.1627802914525631 0.1584936751899037 7.8759
0.113901 0.095258 0.062444 56.8 "Gaia DR2 5241038197786685184" 166.6097663959 0.1648 -62.42040824341 0.1362 1635721458409799680 5241038197786685184 1419727722 2015.5 0.7106 0.1862 3.8174 -9.381 0.331 3.154 0.257 -0.2032 -0.3466 0.0051 -0.1289 0.1843 -0.0215 0.1036 0.1905 0.2222 -0.2286 244 0 242 2 5.5597 378.91 0.623 2.2 31 0 0.416 1.4540 0.0435 -0.02 28 17 0.30284 0 31 0 263 730.4 2.653 275.33 18.529438626869478 0.004334841186234958 23 410.1 44.9 9.133 18.8193 0.1189 21 899.7 29.5 30.496 17.3767 0.0356 1.793 0 1.442649889156776 0.2898428611951651 1.1527 "" "" 0 "" "" "" NOT_AVAILABLE 291.10876161051 -1.98369241988 209.44076409591 -58.8566566892 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.609853638 5.1358 -62.4204218247 3.9854 0.12412553782556739 0.1189738480847348 8.7921
0.123664 0.113173 0.049845 66.2 "Gaia DR2 5241038129067206656" 166.64856394374 1.3084 -62.43294457335 0.6926 1635721458409799680 5241038129067206656 1439832069 2015.5 "" "" "" "" "" "" "" -0.4009 "" "" "" "" "" "" "" "" "" 97 0 97 0 12.0196 368.64 3.686 20.0 3 0 0.0509 "" "" -0.277 11 7 2.295 0 14 0 122 365.7 3.859 94.759 19.28058756291312 0.011598499592487816 12 328.5 32.6 10.077 19.0599 0.1077 12 735.4 27.63 26.613 17.5956 0.0408 2.909 0 1.4643497052983072 -0.2206912013897302 1.6850 "" "" 0 "" "" "" NOT_AVAILABLE 291.13021790957 -1.98814842405 209.48193553176 -58.85153677446 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.648563944 1.3084 -62.4329445734 0.6926 0.11523658348073097 0.10837897168835592 10.4183
0.104822 0.09028 0.053265 59.5 "Gaia DR2 5241038163427317248" 166.59907389691 0.8309 -62.42960252119 0.6556 1635721458409799680 5241038163427317248 1677529226 2015.5 -0.7863 0.8199 -0.9590 -11.907 1.698 4.861 1.332 -0.289 -0.2468 -0.1932 0.0616 0.1436 0.0988 -0.1377 0.0654 0.1073 -0.2895 168 0 168 0 5.0591 271.53 3.268 4.1 31 0 0.0257 1.2528 0.2100 0.058 20 15 1.5778 0 21 0 178 129.0 1.331 96.935 20.411589170537887 0.011344364323174585 14 184.8 38.51 4.799 19.6846 0.2262 17 298.3 22.43 13.299 18.5753 0.0816 3.744 0 1.109378153834772 -0.7269441056777808 1.8363 "" "" 0 "" "" "" NOT_AVAILABLE 291.1078336311 -1.99409308014 209.44771964108 -58.86645960287 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.59918466 26.3299 -62.4296234507 20.6503 0.24053282136176304 0.2265306026680057 11.9882
0.11959 0.115153 0.032274 74.3 "Gaia DR2 5241038094710282496" 166.6529882888 0.8379 -62.45050804753 0.7398 1635721458409799680 5241038094710282496 1397359569 2015.5 0.2426 0.8687 0.2792 -6.082 1.622 3.880 1.644 -0.0117 -0.3493 -0.2691 -0.1215 -0.0605 -0.1232 -0.5124 0.0422 0.1958 0.2079 135 0 134 1 0.6743 139.43 0.0 0.0 31 0 0.0319 1.4502 0.2167 -0.137 16 13 1.6297 0 19 0 156 116.6 1.292 90.25 20.521839855488405 0.012164737713435838 6 147.9 41.08 3.602 19.9261 0.3014 11 201.6 21.76 9.265 19.0006 0.1172 2.998 0 0.9255465983758491 -0.5957272568346035 1.5212 "" "" 0 "" "" "" NOT_AVAILABLE 291.13901283735 -2.00349145481 209.50997451752 -58.86165503329 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.653044905 25.1509 -62.4505247538 25.4879 0.3234229432145182 0.30168626500647755 9.1580
0.122167 0.118691 0.028937 76.3 "Gaia DR2 5241038094718114176" 166.66066498476 2.2137 -62.4538310814 1.5096 1635721458409799680 5241038094718114176 585351843 2015.5 "" "" "" "" "" "" "" -0.4202 "" "" "" "" "" "" "" "" "" 105 0 98 7 5.1765 181.92 6.693 8.1 3 0 0.0118 "" "" -0.199 12 9 5.7772 0 16 0 128 110.2 2.979 36.977 20.583340145784106 0.029417109725985914 11 142.5 30.79 4.627 19.9670 0.2346 14 255 10.61 24.026 18.7456 0.0452 3.608 0 1.2213468877193918 -0.6164011538139889 1.8377 "" "" 0 "" "" "" NOT_AVAILABLE 291.1435866889 -2.0051507539 209.51933752004 -58.86120143447 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.660664985 2.2137 -62.4538310814 1.5096 0.23895075303809782 0.23646799151778203 5.5557
0.105585 0.098126 0.03898 68.3 "Gaia DR2 5241038163430894720" 166.61612562561 3.0775 -62.4438623145 1.8629 1635721458409799680 5241038163430894720 627039007 2015.5 "" "" "" "" "" "" "" -0.1283 "" "" "" "" "" "" "" "" "" 70 0 70 0 3.3527 110.26 5.458 2.0 3 0 0.0089 "" "" -0.401 9 8 13.739 0 10 0 79 89.62 1.689 53.062 20.80732707831036 0.020541133085627748 5 74.91 27.43 2.731 20.6651 0.3976 9 233.9 31.17 7.505 18.8391 0.1447 3.446 0 1.8259871466968391 -0.1422475412711499 1.9682 "" "" 0 "" "" "" NOT_AVAILABLE 291.12071077809 -2.00409205719 209.47848431769 -58.87001081591 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.616125626 3.0775 -62.4438623145 1.8629 0.42307554162984295 0.3980959133959252 9.6582
0.120749 0.117321 0.02857 76.3 "Gaia DR2 5241038094707840000" 166.65770589914 0.5192 -62.45420357706 0.4452 1635721458409799680 5241038094707840000 1461567439 2015.5 1.4258 0.5963 2.3909 5.147 1.034 2.929 0.894 -0.2175 -0.1959 -0.1244 -0.0270 -0.0872 0.0615 -0.2817 0.0447 0.4032 -0.2652 182 0 182 0 2.1204 219.2 1.451 1.2 31 0 0.0548 1.2713 0.1311 -0.073 21 15 0.97261 0 24 0 200 180.1 1.197 150.441 20.049856900200098 0.007438216640126101 17 77.56 14.93 5.194 20.6273 0.2091 19 229.6 9.769 23.504 18.8594 0.0462 1.706 0 1.767929791592202 0.5774486329596584 1.1904 "" "" 0 "" "" "" NOT_AVAILABLE 291.14247421911 -2.00603130021 209.51812172101 -58.86247272472 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.657657978 16.0286 -62.4542161872 13.859 0.2141113515520786 0.20919299006241587 10.6521
0.103977 0.094771 0.042775 65.7 "Gaia DR2 5241038163427316480" 166.6088488221 0.6973 -62.44007878514 0.5022 1635721458409799680 5241038163427316480 969724729 2015.5 0.0107 0.6902 0.0155 -8.379 1.282 3.382 0.958 -0.2577 -0.2989 -0.2297 0.0078 0.3055 0.0833 -0.0837 0.0822 0.1486 -0.0923 149 0 148 1 4.7642 238.71 2.189 3.3 31 0 0.0476 1.4537 0.1667 -0.091 17 14 1.1498 0 21 0 168 182.0 1.211 150.344 20.03828115473997 0.007442678496658146 15 119.8 26.22 4.568 20.1553 0.2377 20 286.9 18.21 15.757 18.6175 0.0689 2.235 0 1.5377600334294677 0.1169767724690054 1.4207 "" "" 0 "" "" "" NOT_AVAILABLE 291.11612339404 -2.00194016616 209.46868807643 -58.87002182785 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.608926791 19.8856 -62.440093345 14.8577 0.2474552433709293 0.23777722250916472 10.2577
0.115574 0.112016 0.028455 75.7 "Gaia DR2 5241038094707839616" 166.64623562723 0.9354 -62.45433832121 0.7746 1635721458409799680 5241038094707839616 1269369662 2015.5 1.7796 1.0244 1.7373 -2.958 1.656 5.590 1.560 -0.1934 -0.3687 -0.2004 -0.0414 -0.0350 0.0971 -0.3679 0.0932 0.3477 -0.1803 145 0 144 1 3.409 203.08 2.812 2.3 31 0 0.024 0.9455 0.2276 -0.013 17 13 1.5659 0 20 0 167 113.9 1.294 88.031 20.546900076719265 0.01246337908894049 14 93.71 12.08 7.756 20.4220 0.1400 18 224.3 20.81 10.777 18.8850 0.1008 2.791 0 1.537009464275485 -0.12491859076054013 1.6619 "" "" 0 "" "" "" NOT_AVAILABLE 291.13764719447 -2.00824134525 209.51151395769 -58.8665325882 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.646263171 25.6893 -62.4543623897 24.1993 0.17248195266754632 0.1405387444365061 4.5417
0.112505 0.108671 0.029117 75.0 "Gaia DR2 5241038094707404416" 166.6389989525 0.3214 -62.45368887423 0.2671 1635721458409799680 5241038094707404416 1409819242 2015.5 0.7826 0.3669 2.1330 -0.371 0.623 2.842 0.507 -0.0484 -0.3387 -0.0085 -0.1033 0.0379 -0.0200 0.0054 0.1452 0.2249 -0.1280 180 0 179 1 2.2069 217.73 0.883 1.1 31 0 0.1404 1.2888 0.0808 -0.024 21 14 0.55526 0 25 0 202 322.0 1.407 228.817 19.418659174040968 0.005075036128364284 6 138.6 21.09 6.573 19.9966 0.1652 7 420.6 26.86 15.659 18.2022 0.0693 1.737 0 1.7944509856828503 0.5779411889695574 1.2165 "" "" 0 "" "" "" NOT_AVAILABLE 291.13431283812 -2.00896088929 209.50628157437 -58.86860712834 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.639002409 9.6592 -62.4537011118 7.8584 0.17916001279458382 0.16526613398394815 2.0008
0.110737 0.104896 0.035491 71.3 "Gaia DR2 5241038094707413504" 166.63078634542 0.5497 -62.44732881585 0.4237 1635721458409799680 5241038094707413504 1172225296 2015.5 0.0002 0.6023 0.0003 -5.592 1.014 3.297 0.833 -0.2661 -0.2897 -0.1689 0.0457 -0.0723 0.1775 -0.1901 0.0996 0.3849 -0.3180 173 0 172 1 2.3161 212.22 1.314 1.2 31 0 0.0605 1.4947 0.1380 -0.044 20 15 0.96287 0 23 0 192 187.1 1.369 136.651 20.00844768914693 0.008146728649414124 18 142.9 22.95 6.227 19.9637 0.1744 21 348.7 12.2 28.582 18.4057 0.0380 2.628 0 1.5579596389088906 -0.04478019406275635 1.6027 "" "" 0 "" "" "" NOT_AVAILABLE 291.12831437712 -2.00460874504 209.49220170924 -58.86723311686 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.630838398 15.7244 -62.4473430128 12.9172 0.17846034499576674 0.17455024850474476 23.8562
0.119485 0.117168 0.023417 78.7 "Gaia DR2 5241038094710282368" 166.6574189793 0.8294 -62.45935676738 0.8156 1635721458409799680 5241038094710282368 1520352679 2015.5 1.8758 0.9258 2.0261 -5.308 1.617 2.284 1.545 -0.0668 -0.2947 -0.0957 -0.2707 0.1390 -0.2575 -0.4022 0.0583 0.2302 0.0685 163 0 163 0 4.0781 241.26 2.881 2.3 31 0 0.0238 1.2315 0.2046 -0.033 19 12 1.5127 0 22 0 186 117.6 0.9704 121.194 20.512381709737305 0.009137839579555744 11 115.5 21.6 5.346 20.1954 0.2031 13 251.1 20.32 12.358 18.7622 0.0879 3.117 0 1.4331676384342167 -0.317060584034607 1.7502 "" "" 0 "" "" "" NOT_AVAILABLE 291.14437965084 -2.01082157817 209.52541154843 -58.86598912743 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.657468402 25.0806 -62.4593666015 23.9576 0.2212901430118872 0.20329919826164658 3.3361
0.12112 0.113317 0.042772 69.3 "Gaia DR2 5241038129067189248" 166.64893118105 0.3105 -62.44001703043 0.2331 1635721458409799680 5241038129067189248 581330305 2015.5 0.0915 0.3472 0.2635 -5.417 0.560 1.702 0.441 -0.084 -0.3968 -0.0604 -0.1729 0.0503 -0.0476 -0.0683 0.1986 0.2755 -0.1646 180 0 180 0 2.8371 232.82 0.565 0.57 31 0 0.1746 1.5227 0.0729 -0.011 21 13 0.50324 0 23 0 192 362.2 1.598 226.686 19.290998934930954 0.005116812886193743 18 222 21.68 10.237 19.4855 0.1061 21 466 9.963 46.773 18.0910 0.0232 1.899 0 1.3945590335347475 0.19451862894245053 1.2000 "" "" 0 "" "" "" NOT_AVAILABLE 291.13315767429 -1.99458400832 209.49238534286 -58.85610139204 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.648981586 8.6919 -62.4400243581 6.8465 0.10859121084697397 0.10618749810636963 6.2612
0.138087 0.124425 0.059887 64.3 "Gaia DR2 5241038541384119424" 166.67278695971 0.693 -62.42285795146 0.531 1635721458409799680 5241038541384119424 1061849398 2015.5 -1.1291 0.7731 -1.4605 -3.681 1.354 0.702 1.050 -0.3085 -0.1549 -0.0690 0.0192 -0.0760 0.1027 -0.2093 0.1710 0.3983 -0.3597 174 0 173 1 7.6975 351.19 3.006 5.9 31 0 0.0377 0.9865 0.1641 -0.046 20 13 1.273 0 23 0 196 172.8 1.288 134.226 20.094414951987712 0.008287151324984693 14 103 16.71 6.163 20.3195 0.1762 21 392 19.76 19.836 18.2786 0.0547 2.864 0 2.040943720851633 0.22510279389150867 1.8158 "" "" 0 "" "" "" NOT_AVAILABLE 291.1365652203 -1.97446602422 209.48173117516 -58.83645575717 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.672821193 20.9944 -62.4228609751 16.2889 0.18448839507537634 0.17636627849804692 8.6820
0.118347 0.094878 0.07074 53.3 "Gaia DR2 5241038575754262912" 166.60888852846 0.1236 -62.41211362238 0.1253 1635721458409799680 5241038575754262912 1662120032 2015.5 -0.1759 0.1508 -1.1660 -4.499 0.264 1.617 0.237 -0.2792 -0.0601 -0.3041 0.1818 -0.0400 0.1478 -0.1430 0.3660 0.0830 -0.3143 240 0 237 3 7.8912 445.84 0.838 8.3 31 0 0.6232 1.1870 0.0347 0.011 27 16 0.26315 0 30 0 259 1381.0 2.269 608.811 17.837679932090214 0.0025338266568661946 25 200.6 21 9.555 19.5954 0.1136 27 2568 17.92 143.319 16.2380 0.0076 2.004 0 3.3573592123767746 1.7576762733360667 1.5996 "" "" 0 "" "" "" NOT_AVAILABLE 291.10511880846 -1.97622838565 209.42824443787 -58.85145717197 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.608930359 4.0887 -62.412120583 3.6735 0.11390995640871554 0.11367011799884218 6.8352
0.130172 0.109428 0.070499 57.2 "Gaia DR2 5241038610103597568" 166.64030756326 0.1516 -62.41230425621 0.1742 1635721458409799680 5241038610103597568 665281745 2015.5 0.7237 0.2177 3.3248 -7.256 0.302 2.643 0.284 0.0198 -0.2920 -0.2646 -0.0411 -0.0164 0.0354 -0.2016 0.4683 0.2604 0.0414 238 0 237 1 2.8363 297.83 0.701 2.3 31 0 0.3527 1.4148 0.0497 -0.001 27 15 0.28749 0 29 0 250 688.5 2.167 317.719 18.59359278458326 0.003862355818433774 27 388 36.15 10.734 18.8792 0.1011 28 959 23.47 40.871 17.3073 0.0266 1.956 0 1.5719285222882142 0.2856439594164826 1.2862 "" "" 0 "" "" "" NOT_AVAILABLE 291.11857739532 -1.97067580433 209.44718579688 -58.84069949983 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.64037502 4.6847 -62.4123156364 4.4017 0.10460172604671704 0.10122813355179135 11.7930
0.128041 0.107053 0.070243 56.7 "Gaia DR2 5241038575743854336" 166.63518081592 0.4818 -62.41256936626 0.4063 1635721458409799680 5241038575743854336 1091993277 2015.5 -1.1055 0.5449 -2.0287 -3.169 1.060 1.965 0.791 -0.3087 -0.1684 0.2945 -0.2471 0.0303 -0.1684 0.2004 0.3015 0.2039 -0.3906 176 0 174 2 10.0344 427.51 2.639 11.0 31 0 0.071 1.3240 0.1124 -0.041 20 14 1.0164 0 23 0 181 315.6 2.301 137.115 19.44069513992925 0.0081203573391612 17 176.2 27.52 6.402 19.7365 0.1696 19 843.8 26.35 32.017 17.4464 0.0339 3.232 0 2.2901429956088357 0.29581339108187876 1.9943 "" "" 0 "" "" "" NOT_AVAILABLE 291.11649777317 -1.9718537141 209.44452343344 -58.84265132534 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.635210276 16.4382 -62.4125778279 12.2673 0.17297541192770283 0.1698024362653307 5.4505
0.136216 0.112334 0.077044 55.6 "Gaia DR2 5241038605787777024" 166.64652927984 0.141 -62.4057485144 0.1548 1635721458409799680 5241038605787777024 903519468 2015.5 0.6589 0.2060 3.1986 -8.632 0.294 1.523 0.256 0.0124 -0.2659 -0.1770 -0.0698 -0.0055 0.0187 -0.1904 0.4899 0.2785 0.0280 221 0 220 1 2.3398 266.49 0.443 0.98 31 0 0.4482 1.5536 0.0464 0.004 25 14 0.27613 0 28 0 243 749.9 1.883 398.135 18.500935059178122 0.0032675944882010733 25 316 19.85 15.916 19.1022 0.0682 27 825 15.09 54.678 17.4708 0.0199 1.522 0 1.6314726733640335 0.60131591618185 1.0301 "" "" 0 "" "" "" NOT_AVAILABLE 291.11864775591 -1.96351503723 209.441407184 -58.8341925838 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.646609517 4.5655 -62.4057550731 3.9694 0.07108713373310756 0.06830928755849623 3.1605
0.129716 0.101793 0.080402 51.7 "Gaia DR2 5241038610107274368" 166.62374766868 1.4297 -62.40242908277 0.9999 1635721458409799680 5241038610107274368 1333070107 2015.5 "" "" "" "" "" "" "" -0.4872 "" "" "" "" "" "" "" "" "" 130 0 130 0 4.2911 204.94 4.07 3.7 3 0 0.0177 "" "" -0.113 16 11 4.3227 0 18 0 147 106.8 1.628 65.577 20.61748029075735 0.016653640310788177 4 193.5 67.36 2.872 19.6348 0.3780 5 229.6 27.06 8.483 18.8596 0.1280 3.963 1 0.7753010515374577 -0.9826143767503339 1.7579 "" "" 0 "" "" "" NOT_AVAILABLE 291.1076332885 -1.96461614606 209.42307163477 -58.83988143858 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.623747669 1.4297 -62.4024290828 0.9999 0.39907600036843677 0.37835948509089806 2.8051
0.128918 0.102995 0.077536 53.0 "Gaia DR2 5241038610103601664" 166.62636542936 2.6498 -62.40529098121 4.8554 1635721458409799680 5241038610103601664 722286052 2015.5 "" "" "" "" "" "" "" -0.4249 "" "" "" "" "" "" "" "" "" 38 0 38 0 0.9446 40.52 3.268 0.85 3 0 0.0173 "" "" -0.219 5 5 18.706 0 7 0 55 101.2 2.192 46.175 20.675448751481696 0.02358270869297262 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 291.10987591945 -1.96676962853 209.4287640615 -58.8408742072 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.626365429 2.6498 -62.4052909812 4.8554 "" "" 3.5466
0.132596 0.110908 0.07267 56.8 "Gaia DR2 5241038610103605248" 166.64348605438 0.3102 -62.41012779397 0.3081 1635721458409799680 5241038610103605248 2211803 2015.5 0.0667 0.4121 0.1619 -2.867 0.628 3.015 0.539 -0.0728 -0.3779 -0.0041 -0.2066 0.0127 -0.0418 -0.1219 0.2861 0.3415 -0.1791 211 0 211 0 3.8399 293.34 1.524 4.1 31 0 0.1107 1.5009 0.0932 -0.062 24 14 0.57223 0 27 0 232 336.2 1.729 194.427 19.371938014191763 0.005867120124564723 24 230.9 21.1 10.946 19.4428 0.0992 24 530.2 15.28 34.691 17.9509 0.0313 2.264 0 1.4918839747151864 0.07080812235098222 1.4210 "" "" 0 "" "" "" NOT_AVAILABLE 291.11907477139 -1.96809573222 209.44592806936 -58.8381538512 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.643512703 9.7384 -62.4101407753 8.3626 0.10403639028960546 0.09937209535075778 5.8739
0.134931 0.107403 0.081676 52.7 "Gaia DR2 5241038610106849152" 166.6358477396 0.9289 -62.40113514008 0.6566 1635721458409799680 5241038610106849152 865746029 2015.5 1.5255 0.9000 1.6950 -8.410 1.694 2.171 1.258 -0.1667 -0.2827 -0.2262 -0.0934 0.4097 -0.0490 -0.1774 0.1088 -0.0817 0.0962 138 0 135 3 0.6406 139.9 0.0 1.8e-15 31 0 0.0314 1.6699 0.2248 -0.046 16 12 1.5194 0 18 0 154 113.7 1.287 88.33 20.549476385270303 0.012423363580993935 10 80.21 15.26 5.255 20.5909 0.2066 15 223.2 17.12 13.039 18.8902 0.0833 2.670 0 1.7006832096783953 0.041419982052630644 1.6592 "" "" 0 "" "" "" NOT_AVAILABLE 291.1122799038 -1.96122039464 209.42839290811 -58.83483024629 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.635925901 26.2771 -62.4011444881 19.5134 0.22276502822960034 0.20697982145738916 12.1196
0.134535 0.109357 0.078363 54.4 "Gaia DR2 5241038610106849664" 166.64009197184 1.3017 -62.40444112884 1.5134 1635721458409799680 5241038610106849664 744621421 2015.5 0.5210 1.3649 0.3817 -1.160 3.087 -2.661 3.350 -0.2788 0.0132 -0.4245 0.1671 -0.2044 0.2164 -0.6883 -0.1128 0.3947 -0.4091 147 0 147 0 14.342 545.12 6.714 15.0 31 0 0.0117 1.2654 0.3116 -0.172 17 12 3.5313 0 20 0 162 113.9 1.298 87.782 20.546709438934148 0.012498953605923412 5 175.8 101.5 1.731 19.7391 0.6273 5 337.6 27.89 12.107 18.4408 0.0897 4.506 0 1.2984285312845856 -0.807547773163801 2.1059 "" "" 0 "" "" "" NOT_AVAILABLE 291.11539008205 -1.96348610707 209.43569267296 -58.83555464895 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 166.640102758 47.8665 -62.4044296713 51.9483 0.6336691679699405 0.6274128737832344 2.2482
